sbrick ID	name	* noms français	ia	da	p	pia	pda	description	description2	*commentaires
bcmpea03	Matis Autolauncher Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for matis autolaunch ammo slashing		
bcmpea04	Matis Bowrifle Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for matis bowgun ammo blunt		
bcmpea05	Matis Bowrifle Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for matis bowgun ammo piercing		
bcmpea06	Matis Bowrifle Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for matis bowgun ammo slashing		
bcmpea10	Matis Launcher Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for matis launcher ammo blunt		
bcmpea11	Matis Launcher Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for matis launcher ammo piercing		
bcmpea12	Matis Launcher Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for matis launcher ammo slashing		
bcmpea19	Matis Rifle Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for matis rifle ammo blunt		
bcmpea20	Matis Rifle Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for matis rifle ammo piercing		
bcmpea21	Matis Rifle Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for matis rifle ammo slashing		
bctpea13	Tryker Bowpistol Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker pistolarc ammo blunt		
bctpea14	Tryker Bowpistol Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker pistolarc ammo piercing		
bctpea15	Tryker Bowpistol Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker pistolarc ammo slashing		
bctpea07	Tryker Grenade Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker grenade ammo blunt		
bctpea08	Tryker Grenade Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker grenade ammo piercing		
bctpea09	Tryker Grenade Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker grenade ammo slashing		
bctpea16	Tryker Pistol Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker pistol ammo blunt		
bctpea17	Tryker Pistol Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker pistol ammo piercing		
bctpea18	Tryker Pistol Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker pistol ammo slashing		
bctpea01	Tryker Autolauncher Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker autolaunch ammo blunt		
bctpea02	Tryker Autolauncher Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker autolaunch ammo piercing		
bctpea03	Tryker Autolauncher Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker autolaunch ammo slashing		
bctpea04	Tryker Bowrifle Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker bowgun ammo blunt		
bctpea05	Tryker Bowrifle Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker bowgun ammo piercing		
bctpea06	Tryker Bowrifle Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker bowgun ammo slashing		
bctpea10	Tryker Launcher Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker launcher ammo blunt		
bctpea11	Tryker Launcher Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker launcher ammo piercing		
bctpea12	Tryker Launcher Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker launcher ammo slashing		
bctpea19	Tryker Rifle Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker rifle ammo blunt		
bctpea20	Tryker Rifle Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker rifle ammo piercing		
bctpea21	Tryker Rifle Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for tryker rifle ammo slashing		
bczpea13	Zoraï Bowpistol Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai pistolarc ammo blunt		
bczpea14	Zoraï Bowpistol Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai pistolarc ammo piercing		
bczpea15	Zoraï Bowpistol Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai pistolarc ammo slashing		
bczpea07	Zoraï Grenade Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai grenade ammo blunt		
bczpea08	Zoraï Grenade Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai grenade ammo piercing		
bczpea09	Zoraï Grenade Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai grenade ammo slashing		
bczpea16	Zoraï Pistol Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai pistol ammo blunt		
bczpea17	Zoraï Pistol Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai pistol ammo piercing		
bczpea18	Zoraï Pistol Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai pistol ammo slashing		
bczpea01	Zoraï Autolauncher Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai autolaunch ammo blunt		
bczpea02	Zoraï Autolauncher Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai autolaunch ammo piercing		
bczpea03	Zoraï Autolauncher Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai autolaunch ammo slashing		
bczpea04	Zoraï Bowrifle Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai bowgun ammo blunt		
bczpea05	Zoraï Bowrifle Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai bowgun ammo piercing		
bczpea06	Zoraï Bowrifle Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai bowgun ammo slashing		
bczpea10	Zoraï Launcher Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai launcher ammo blunt		
bczpea11	Zoraï Launcher Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai launcher ammo piercing		
bczpea12	Zoraï Launcher Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai launcher ammo slashing		
bczpea19	Zoraï Rifle Blunting Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai rifle ammo blunt		
bczpea20	Zoraï Rifle Piercing Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai rifle ammo piercing		
bczpea21	Zoraï Rifle Slashing Ammo Craft Pattern		a	the				Brick Craftman's plan for zorai rifle ammo slashing		
bcfaea01	Fyros Heavy Boots Craft Pattern		a	the				Brick Craftman's plan for fyros heavy boots		
bcfaea02	Fyros Heavy Gloves Craft Pattern		a	the				Brick Craftman's plan for fyros heavy gloves		
bcfaea03	Fyros Heavy Helmet Craft Pattern		a	the				Brick Craftman's plan for fyros heavy helmet		
bcfaea04	Fyros Heavy Pants Craft Pattern		a	the				Brick Craftman's plan for fyros heavy pants		
bcfaea05	Fyros Heavy Sleeves Craft Pattern		a	the				Brick Craftman's plan for fyros heavy sleeves		
bcfaea06	Fyros Heavy Vest Craft Pattern		a	the				Brick Craftman's plan for fyros heavy vest		
bcfaea07	Fyros Light Boots Craft Pattern		a	the				Brick Craftman's plan for fyros light boots		
bcfaea08	Fyros Light Gloves Craft Pattern		a	the				Brick Craftman's plan for fyros light gloves		
bcfaea09	Fyros Light Pants Craft Pattern		a	the				Brick Craftman's plan for fyros light pants		
bcfaea10	Fyros Light Sleeves Craft Pattern		a	the				Brick Craftman's plan for fyros light sleeves		
bcfaea11	Fyros Light Vest Craft Pattern		a	the				Brick Craftman's plan for fyros light vest		
bcfaea12	Fyros Medium Boots Craft Pattern		a	the				Brick Craftman's plan for fyros medium boots		
bcfaea13	Fyros Medium Gloves Craft Pattern		a	the				Brick Craftman's plan for fyros medium gloves		
bcfaea14	Fyros Medium Pants Craft Pattern		a	the				Brick Craftman's plan for fyros medium pants		
bcfaea15	Fyros Medium Sleeves Craft Pattern		a	the				Brick Craftman's plan for fyros medium sleeves		
bcfaea16	Fyros Medium Vest Craft Pattern		a	the				Brick Craftman's plan for fyros medium vest		
bcmaea01	Matis Heavy Boots Craft Pattern		a	the				Brick Craftman's plan for matis heavy boots		
bcmaea02	Matis Heavy Gloves Craft Pattern		a	the				Brick Craftman's plan for matis heavy gloves		
bcmaea03	Matis Heavy Helmet Craft Pattern		a	the				Brick Craftman's plan for matis heavy helmet		
bcmaea04	Matis Heavy Pants Craft Pattern		a	the				Brick Craftman's plan for matis heavy pants		
bcmaea05	Matis Heavy Sleeves Craft Pattern		a	the				Brick Craftman's plan for matis heavy sleeves		
bcmaea06	Matis Heavy Vest Craft Pattern		a	the				Brick Craftman's plan for matis heavy vest		
bcmaea07	Matis Light Boots Craft Pattern		a	the				Brick Craftman's plan for matis light boots		
bcmaea08	Matis Light Gloves Craft Pattern		a	the				Brick Craftman's plan for matis light gloves		
bcmaea09	Matis Light Pants Craft Pattern		a	the				Brick Craftman's plan for matis light pants		
bcmaea10	Matis Light Sleeves Craft Pattern		a	the				Brick Craftman's plan for matis light sleeves		
bcmaea11	Matis Light Vest Craft Pattern		a	the				Brick Craftman's plan for matis light vest		
bcmaea12	Matis Medium Boots Craft Pattern		a	the				Brick Craftman's plan for matis medium boots		
bcmaea13	Matis Medium Gloves Craft Pattern		a	the				Brick Craftman's plan for matis medium gloves		
bcmaea14	Matis Medium Pants Craft Pattern		a	the				Brick Craftman's plan for matis medium pants		
bcmaea15	Matis Medium Sleeves Craft Pattern		a	the				Brick Craftman's plan for matis medium sleeves		
bcmaea16	Matis Medium Vest Craft Pattern		a	the				Brick Craftman's plan for matis medium vest		
bcraea01	Refugee Black Boots Craft Pattern		a	the				Brick Craftman's plan for refugee black boots		
bcraea02	Refugee Beige Boots Craft Pattern		a	the				Brick Craftman's plan for refugee beige boots		
bcraea04	Refugee Green Boots Craft Pattern		a	the				Brick Craftman's plan for refugee green boots		
bcraea05	Refugee Red Boots Craft Pattern		a	the				Brick Craftman's plan for refugee red boots		
bcraea06	Refugee Turquoise Boots Craft Pattern		a	the				Brick Craftman's plan for refugee turquoise boots		
bcraea03	Refugee Blue Boots Craft Pattern		a	the				Brick Craftman's plan for refugee blue boots		
bcraea07	Refugee Violet Boots Craft Pattern		a	the				Brick Craftman's plan for refugee violet boots		
bcraea08	Refugee White Boots Craft Pattern		a	the				Brick Craftman's plan for refugee white boots		
bcraea10	Refugee Black Gloves Craft Pattern		a	the				Brick Craftman's plan for refugee black gloves		
bcraea09	Refugee Beige Gloves Craft Pattern		a	the				Brick Craftman's plan for refugee beige gloves		
bcraea12	Refugee Green Gloves Craft Pattern		a	the				Brick Craftman's plan for refugee green gloves		
bcraea13	Refugee Red Gloves Craft Pattern		a	the				Brick Craftman's plan for refugee red gloves		
bcraea14	Refugee Turquoise Gloves Craft Pattern		a	the				Brick Craftman's plan for refugee turquoise gloves		
bcraea11	Refugee Blue Gloves Craft Pattern		a	the				Brick Craftman's plan for refugee blue gloves		
bcraea15	Refugee Violet Gloves Craft Pattern		a	the				Brick Craftman's plan for refugee violet gloves		
bcraea16	Refugee White Gloves Craft Pattern		a	the				Brick Craftman's plan for refugee white gloves		
bcraea18	Refugee Black Pants Craft Pattern		a	the				Brick Craftman's plan for refugee black pants		
bcraea17	Refugee Beige Pants Craft Pattern		a	the				Brick Craftman's plan for refugee beige pants		
bcraea20	Refugee Green Pants Craft Pattern		a	the				Brick Craftman's plan for refugee green pants		
bcraea21	Refugee Red Pants Craft Pattern		a	the				Brick Craftman's plan for refugee red pants		
bcraea22	Refugee Turquoise Pants Craft Pattern		a	the				Brick Craftman's plan for refugee turquoise pants		
bcraea19	Refugee Blue Pants Craft Pattern		a	the				Brick Craftman's plan for refugee blue pants		
bcraea23	Refugee Violet Pants Craft Pattern		a	the				Brick Craftman's plan for refugee violet pants		
bcraea24	Refugee White Pants Craft Pattern		a	the				Brick Craftman's plan for refugee white pants		
bcraea26	Refugee Black Sleeves Craft Pattern		a	the				Brick Craftman's plan for refugee black sleeves		
bcraea25	Refugee Beige Sleeves Craft Pattern		a	the				Brick Craftman's plan for refugee beige sleeves		
bcraea28	Refugee Green Sleeves Craft Pattern		a	the				Brick Craftman's plan for refugee green sleeves		
bcraea29	Refugee Red Sleeves Craft Pattern		a	the				Brick Craftman's plan for refugee red sleeves		
bcraea30	Refugee Turquoise Sleeves Craft Pattern		a	the				Brick Craftman's plan for refugee turquoise sleeves		
bcraea27	Refugee Blue Sleeves Craft Pattern		a	the				Brick Craftman's plan for refugee blue sleeves		
bcraea31	Refugee Violet Sleeves Craft Pattern		a	the				Brick Craftman's plan for refugee violet sleeves		
bcraea32	Refugee White Sleeves Craft Pattern		a	the				Brick Craftman's plan for refugee white sleeves		
bcraea34	Refugee Black Vest Craft Pattern		a	the				Brick Craftman's plan for refugee black vest		
bcraea33	Refugee Beige Vest Craft Pattern		a	the				Brick Craftman's plan for refugee beige vest		
bcraea36	Refugee Green Vest Craft Pattern		a	the				Brick Craftman's plan for refugee green vest		
bcraea37	Refugee Red Vest Craft Pattern		a	the				Brick Craftman's plan for refugee red vest		
bcraea38	Refugee Turquoise Vest Craft Pattern		a	the				Brick Craftman's plan for refugee turquoise vest		
bcraea35	Refugee Blue Vest Craft Pattern		a	the				Brick Craftman's plan for refugee blue vest		
bcraea39	Refugee Violet Vest Craft Pattern		a	the				Brick Craftman's plan for refugee violet vest		
bcraea40	Refugee White Vest Craft Pattern		a	the				Brick Craftman's plan for refugee white vest		
bctaea01	Tryker Heavy Boots Craft Pattern		a	the				Brick Craftman's plan for tryker heavy boots		
bctaea02	Tryker Heavy Gloves Craft Pattern		a	the				Brick Craftman's plan for tryker heavy gloves		
bctaea03	Tryker Heavy Helmet Craft Pattern		a	the				Brick Craftman's plan for tryker heavy helmet		
bctaea04	Tryker Heavy Pants Craft Pattern		a	the				Brick Craftman's plan for tryker heavy pants		
bctaea05	Tryker Heavy Sleeves Craft Pattern		a	the				Brick Craftman's plan for tryker heavy sleeves		
bctaea06	Tryker Heavy Vest Craft Pattern		a	the				Brick Craftman's plan for tryker heavy vest		
bctaea07	Tryker Light Boots Craft Pattern		a	the				Brick Craftman's plan for tryker light boots		
bctaea08	Tryker Light Gloves Craft Pattern		a	the				Brick Craftman's plan for tryker light gloves		
bctaea09	Tryker Light Pants Craft Pattern		a	the				Brick Craftman's plan for tryker light pants		
bctaea10	Tryker Light Sleeves Craft Pattern		a	the				Brick Craftman's plan for tryker light sleeves		
bctaea11	Tryker Light Vest Craft Pattern		a	the				Brick Craftman's plan for tryker light vest		
bctaea12	Tryker Medium Boots Craft Pattern		a	the				Brick Craftman's plan for tryker medium boots		
bctaea13	Tryker Medium Gloves Craft Pattern		a	the				Brick Craftman's plan for tryker medium gloves		
bctaea14	Tryker Medium Pants Craft Pattern		a	the				Brick Craftman's plan for tryker medium pants		
bctaea15	Tryker Medium Sleeves Craft Pattern		a	the				Brick Craftman's plan for tryker medium sleeves		
bctaea16	Tryker Medium Vest Craft Pattern		a	the				Brick Craftman's plan for tryker medium vest		
bczaea01	Zoraï Heavy Boots Craft Pattern		a	the				Brick Craftman's plan for zorai heavy boots		
bczaea02	Zoraï Heavy Gloves Craft Pattern		a	the				Brick Craftman's plan for zorai heavy gloves		
bczaea03	Zoraï Heavy Helmet Craft Pattern		a	the				Brick Craftman's plan for zorai heavy helmet		
bczaea04	Zoraï Heavy Pants Craft Pattern		a	the				Brick Craftman's plan for zorai heavy pants		
bczaea05	Zoraï Heavy Sleeves Craft Pattern		a	the				Brick Craftman's plan for zorai heavy sleeves		
bczaea06	Zoraï Heavy Vest Craft Pattern		a	the				Brick Craftman's plan for zorai heavy vest		
bczaea07	Zoraï Light Boots Craft Pattern		a	the				Brick Craftman's plan for zorai light boots		
bczaea08	Zoraï Light Gloves Craft Pattern		a	the				Brick Craftman's plan for zorai light gloves		
bczaea09	Zoraï Light Pants Craft Pattern		a	the				Brick Craftman's plan for zorai light pants		
bczaea10	Zoraï Light Sleeves Craft Pattern		a	the				Brick Craftman's plan for zorai light sleeves		
bczaea11	Zoraï Light Vest Craft Pattern		a	the				Brick Craftman's plan for zorai light vest		
bczaea12	Zoraï Medium Boots Craft Pattern		a	the				Brick Craftman's plan for zorai medium boots		
bczaea13	Zoraï Medium Gloves Craft Pattern		a	the				Brick Craftman's plan for zorai medium gloves		
bczaea14	Zoraï Medium Pants Craft Pattern		a	the				Brick Craftman's plan for zorai medium pants		
bczaea15	Zoraï Medium Sleeves Craft Pattern		a	the				Brick Craftman's plan for zorai medium sleeves		
bczaea16	Zoraï Medium Vest Craft Pattern		a	the				Brick Craftman's plan for zorai medium vest		
