*HASH_VALUE	item ID	name	ia	da	p	pia	pda	description
_BAA5283C67539E5F	ictahh	Tashok Helmet	a	the	Tashok Helmets	\d	the	Tryker Heavy Helmet
_A3BC7E1BE12A8F2B	ictahp	Tashok Pants	\d	the	Tashok Pants	\d	the	Tryker Heavy Pants
_19C49C131B367A14	ictahs	Tashok Sleeves	\d	the	Tashok Sleeves	\d	the	Tryker Heavy Sleeves
_9B1863B065E66670	ictahv	Tashok Vest	a	the	Tashok Vests	\d	the	Tryker Heavy Vest
_A81BD616E24AF734	ictalb	Tissan Boots	\d	the	Tissan Boots	\d	the	Tryker Light Boots
_E01EE86871E5AD9B	ictalg	Tissan Gloves	\d	the	Tissan Gloves	\d	the	Tryker Light Gloves
_25FCD616628A9F33	ictalp	Tissan Pants	\d	the	Tissan Pants	\d	the	Tryker Light Pants
_1944F8171D368605	ictals	Tissan Sleeves	\d	the	Tissan Sleeves	\d	the	Tryker Light Sleeves
_5D6857BB26857E78	ictalv	Tissan Vest	a	the	Tissan Vests	\d	the	Tryker Light Vest
_5D7903F5FA68D336	ictamb	Fabren Boots	\d	the	Fabren Boots	\d	the	Tryker Medium Boots
_34956C5D28E41975	ictamg	Fabren Gloves	\d	the	Fabren Gloves	\d	the	Tryker Medium Gloves
_E17903F57AA87728	ictamp	Fabren Pants	\d	the	Fabren Pants	\d	the	Tryker Medium Pants
_5D32C400D42288FD	ictams	Fabren Sleeves	\d	the	Fabren Sleeves	\d	the	Tryker Medium Sleeves
_1AB78AF620340B74	ictamv	Fabren Vest	a	the	Fabren Vests	\d	the	Tryker Medium Vest
_AD2DCBFB9F72C510	ictja	Tryker Anklet	a	the	Tryker Anklets	\d	the	Tryker Anklet
_A30B134A6F18BBA9	ictjb	Tryker Bracelet	a	the	Tryker Bracelets	\d	the	Tryker Bracelet
_EBBC8FE9DAB2BD16	ictjd	Tryker Diadem	a	the	Tryker Diadems	\d	the	Tryker Diadem
_E87E5FCB89DC12CB	ictje	Tryker Earring	a	the	Tryker Earrings	\d	the	Tryker Earring
_658E37CA071D22E6	ictjp	Tryker Pendant	a	the	Tryker Pendants	\d	the	Tryker Pendant
_FE71DD8046D0FA61	ictjr	Tryker Ring	a	the	Tryker Rings	\d	the	Tryker Ring
_51005F9FFF68B3BB	ictm1bm	Tumbler Mace	a	the	Tumbler Maces	\d	the	One-handed Tryker Mace
_CB49935EEC9B8A01	ictm1bs	Brok Staff	a	the	Brok Staffs	\d	the	One-handed Tryker Staff
_169177BECDF9B3E9	ictm1pd	Fyler Dagger	a	the	Fyler Daggers	\d	the	One-handed Tryker Dagger
_5BD4502E5D949618	ictm1ps	Pyker Spear	a	the	Pyker Spears	\d	the	One-handed Tryker Spears
_24BF5FF95CA835BA	ictm1sa	Lopper Axe	a	the	Lopper Axes	\d	the	One-handed Tryker Axe
_D02133B555C7B239	ictm1ss	Tanner Sword	a	the	Tanner Swords	\d	the	One-handed Tryker Sword
_4FEEF01ED131511F	ictm2bm	Gaffer Mace	a	the	Gaffer Maces	\d	the	Two-handed Tryker Long Mace
_1E42D534D6561E70	ictm2pp	Jak Pike	a	the	Jak Pikes	\d	the	Two-handed Tryker Pike
_20FB7200DC3C5B44	ictm2sa	Weld Axe	a	the	Weld Axes	\d	the	Two-handed Tryker Long Axe
_0B115C37283EFFDC	ictm2ss	Flence Sword	a	the	Flence Swords	\d	the	Two-handed Tryker Long Sword
_842A1AED0A16E349	ictp1bb	Fletcher Smashing Ammo	\d	the	Fletcher Smashing Ammo	\d	the	Tryker Bowpistol Smashing Ammo
_833A0AEAC897EF44	ictp1bp	Fletcher Piercing Ammo	\d	the	Fletcher Piercing Ammo	\d	the	Tryker Bowpistol Piercing Ammo
_442A16ED0A27E348	ictp1bs	Fletcher Slashing Ammo	\d	the	Fletcher Slashing Ammo	\d	the	Tryker Bowpistol Slashing Ammo
_B9095D7A6028F73E	ictp1gb	Tryker Grenade Smashing Ammo	\d	the	Tryker Grenade Smashing Ammo	\d	the	Tryker Grenade Smashing Ammo
_B96941815F69EB3E	ictp1gp	Tryker Grenade Piercing Ammo	\d	the	Tryker Grenade Piercing Ammo	\d	the	Tryker Grenade Piercing Ammo
_B9095D7AE029F73E	ictp1gs	Tryker Grenade Slashing Ammo	\d	the	Tryker Grenade Slashing Ammo	\d	the	Tryker Grenade Slashing Ammo
_ADD6149A6F66E6A0	ictp1hb	Poon Smashing Ammo	\d	the	Poon Smashing Ammo	\d	the	Tryker Harpoon Smashing Ammo
_4D821F442F0D4E69	ictp1hp	Poon Piercing Ammo 	\d	the	Poon Piercing Ammo	\d	the	Tryker Harpoon Piercing Ammo 
_6DC6149A6F77E2A0	ictp1hs	Poon Slashing Ammo	\d	the	Poon Slashing Ammo	\d	the	Tryker Harpoon Slashing Ammo
_71C8F56FD8A6559B	ictp1pb	Rade Smashing Ammo	\d	the	Rade Smashing Ammo	\d	the	Tryker Pistol Smashing Ammo
_30D8E56798774197	ictp1pp	Rade Piercing Ammo	\d	the	Rade Piercing Ammo	\d	the	Tryker Pistol Piercing Ammo
_31C8F16FD8B7519B	ictp1ps	Rade Slashing Ammo	\d	the	Rade Slashing Ammo	\d	the	Tryker Pistol Slashing Ammo
_9B6ED68FEA88092A	ictp2ab	Rayler Smashing Ammo	\d	the	Rayler Smashing Ammo	\d	the	Tryker Autolauncher Smashing Ammo
_9A9ECE97E8B9052E	ictp2ap	Rayler Piercing Ammo	\d	the	Rayler Piercing Ammo	\d	the	Tryker Autolauncher Piercing Ammo
_5B6ED68F6A99092A	ictp2as	Rayler Slashing Ammo	\d	the	Rayler Slashing Ammo	\d	the	Tryker Autolauncher Slashing Ammo
_2827677271F50645	ictp2bb	Flunker Smashing Ammo	\d	the	Flunker Smashing Ammo	\d	the	Tryker Bowrifle Smashing Ammo
_66975768B1D6063B	ictp2bp	Flunker Piercing Ammo	\d	the	Flunker Piercing Ammo	\d	the	Tryker Bowrifle Piercing Ammo
_28275F7171060645	ictp2bs	Flunker Slashing Ammo	\d	the	Flunker Slashing Ammo	\d	the	Tryker Bowrifle Slashing Ammo
_4643C7981C7C6FCE	ictp2lb	Doomer Smashing Ammo	\d	the	Doomer Smashing Ammo	\d	the	Tryker Launcher Smashing Ammo
_4653BBA419CD6FCE	ictp2lp	Doomer Piercing Ammo	\d	the	Doomer Piercing Ammo	\d	the	Tryker Launcher Piercing Ammo
_4643C7985C8D6FCE	ictp2ls	Doomer Slashing Ammo	\d	the	Doomer Slashing Ammo	\d	the	Tryker Launcher Slashing Ammo
_6FB90631A0D2BC9C	ictp2rb	Boomer Smashing Ammo	\d	the	Boomer Smashing Ammo	\d	the	Tryker Rifle Smashing Ammo
_AF19FE395C43CC98	ictp2rp	Boomer Piercing Ammo	\d	the	Boomer Piercing Ammo	\d	the	Tryker Rifle Piercing Ammo
_6FB9063120E3BC9B	ictp2rs	Boomer Slashing Ammo	\d	the	Boomer Slashing Ammo	\d	the	Tryker Rifle Slashing Ammo
_E08A3E286950D819	ictr1b	Fletcher Bowpistol	a	the	Fletcher Bowpistols	\d	the	One-handed Tryker Bowpistol
_ED3B6458B1A62951	ictr1p	Rade Pistol	a	the	Rade Pistols	\d	the	One-handed Tryker Pistol
_54309ECBC619CC0A	ictr2a	Rayler Autolauncher	a	the	Rayler Autolaunchers	\d	the	Two-handed Tryker Autolauncher
_E423E978EA6FE497	ictr2b	Flunker Bowrifle	a	the	Flunker Bowrifles	\d	the	Two-handed Tryker Bowrifle
_FF3028FA53D63CEF	ictr2h	Poon Harpoon	a	the	Poon Harpoons	\d	the	Two-handed Tryker Harpoon
_3198D18592AB02FA	ictr2l	Doomer Launcher	a	the	Doomer Launchers	\d	the	Two-handed Tryker Launcher
_9BD2C0F6D1A1266A	ictr2r	Boomer Rifle	a	the	Boomer Rifles	\d	the	Two-handed Tryker Rifle
_EF684CF0F8ADC38B	ictsb	Stilten Buckler	a	the	Stilten Bucklers	\d	the	Tryker Buckler
_AB8D77DC946E91DD	ictss	Parper Shield	a	the	Parper Shields	\d	the	Tryker Shield
_326857AE60D3EB4E	iczahb	Tan-Ko Boots	\d	the	Tan-Ko Boots	\d	the	Zoraï Heavy Boots
_0DD41675AAE85A6B	iczahg	Tan-Ko Gloves	\d	the	Tan-Ko Gloves	\d	the	Zoraï Heavy Gloves
_E28AAB31EE45C915	iczahh	Tan-Ko Helmet	a	the	Tan-Ko Helmets	\d	the	Zoraï Heavy Helmet
_F2888FAEE013934E	iczahp	Tan-Ko Pants	\d	the	Tan-Ko Pants	\d	the	Zoraï Heavy Pants
_CDA2FB2B63A2813A	iczahs	Tan-Ko Sleeves	\d	the	Tan-Ko Sleeves	\d	the	Zoraï Heavy Sleeves
_24DB59304CA6AEFE	iczahv	Tan-Ko Vest	a	the	Tan-Ko Vests	\d	the	Zoraï Heavy Vest
_2D6857AE23300356	iczalb	Nin-Ka Boots	\d	the	Nin-Ka Boots	\d	the	Zoraï Light Boots
_8AD4026FABC76A61	iczalg	Nin-Ka Gloves	\d	the	Nin-Ka Gloves	\d	the	Zoraï Light Gloves
_ED888FAEA370AB56	iczalp	Nin-Ka Pants	\d	the	Nin-Ka Pants	\d	the	Zoraï Light Pants
_09C133296641493E	iczals	Nin-Ka Sleeves	\d	the	Nin-Ka Sleeves	\d	the	Zoraï Light Sleeves
_A23B59304E755E08	iczalv	Nin-Ka Vest	a	the	Nin-Ka Vests	\d	the	Zoraï Light Vest
_1C8F7EE5E620B0AC	iczamb	Shaï-Don Boots	\d	the	Shaï-Don Boots	\d	the	Zoraï Medium Boots
_897C5DE4BF06D3EA	iczamg	Shaï-Don Gloves	\d	the	Shaï-Don Gloves	\d	the	Zoraï Medium Gloves
_DCAFB2D6E701E8AC	iczamp	Shaï-Don Pants	\d	the	Shaï-Don Pants	\d	the	Zoraï Medium Pants
_84843BB31368363D	iczams	Shaï-Don Sleeves	\d	the	Shaï-Don Sleeves	\d	the	Zoraï Medium Sleeves
_E473951F19239A36	iczamv	Shaï-Don Vest	a	the	Shaï-Don Vests	\d	the	Zoraï Medium Vest
_BE3B1CE8DF344275	iczja	Zoraï Anklet	a	the	Zoraï Anklets	\d	the	Zoraï Anklet
_CBF82DDF8D39B9A9	iczjb	Zoraï Bracelet	a	the	Zoraï Bracelets	\d	the	Zoraï Bracelet
_013B1CD3DFB4CA69	iczjd	Zoraï Diadem	a	the	Zoraï Diadems	\d	the	Zoraï Diadem
_C02F95F49F550207	iczje	Zoraï Earring	a	the	Zoraï Earrings	\d	the	Zoraï Earring
_C700A9DE19732E21	iczjp	Zoraï Pendant	a	the	Zoraï Pendants	\d	the	Zoraï Pendant
_FB01582C9DCB7712	iczjr	Zoraï Ring	a	the	Zoraï Rings	\d	the	Zoraï Ring
_9AB971DC5308F2B5	iczm1bm	Nanka Mace	a	the	Nanka Maces	\d	the	One-handed Zoraï Mace
_896193D3DFA298C3	iczm1bs	Shopan Staff	a	the	Shopan Staffs	\d	the	One-handed Zoraï Staff
_61126863B018B210	iczm1pd	Lam Dagger	a	the	Lam Daggers	\d	the	One-handed Zoraï Dagger
_60DCC418D31563C6	iczm1ps	Katoo Spear	a	the	Katoo Spears	\d	the	One-handed Zoraï Spear
_09BA9D76E0B4FB2C	iczm1pse	Electric Katoo Spear	an	the	Electric Katoo Spears	\d	the	One-handed Zoraï Electric Spear
_80B46E2EC6008C1C	iczm1sa	Chok Axe	a	the	Chok Axes	\d	the	One-handed Zoraï Axe
_20ECEC5BDC656FC6	iczm1ss	Kovan Sword	a	the	Kovan Swords	\d	the	One-handed Zoraï Sword
_9AB971DC9208E6B7	iczm2bm	Kanka Mace	a	the	Kanka Maces	\d	the	Two-handed Zoraï Mace
_3AAFCFC7CA74FDC6	iczm2pp	Pukatoo Pike	a	the	Pukatoo Pikes	\d	the	Two-handed Zoraï Pike
_B90CBE4A47E943C3	iczm2sa	Kra-Cho Axe	a	the	Kra-Cho Axes	\d	the	Two-handed Zoraï Long Axe
_23BF3B78A7C123F6	iczm2ss	Matchata Sword	a	the	Matchata Swords	\d	the	Two-handed Zoraï Long Sword
_D8011791C146A9D8	iczp1bb	Zin-Kan Smashing Ammo	\d	the	Zin-Kan Smashing Ammo	\d	the	Zoraï Bowpistol Smashing Ammo
_167107870127A9CE	iczp1bp	Zin-Kan Piercing Ammo	\d	the	Zin-Kan Piercing Ammo	\d	the	Zoraï Bowpistol Piercing Ammo
_D8010F90C157A9D8	iczp1bs	Zin-Kan Slashing Ammo	\d	the	Zin-Kan Slashing Ammo	\d	the	Zoraï Bowpistol Slashing Ammo
_B11A62921AD79787	iczp1gb	Zoraï Grenade Smashing Ammo	\d	the	Zoraï Grenade Smashing Ammo	\d	the	Zoraï Grenade Smashing Ammo
_B0EA4E8CDB687788	iczp1gp	Zoraï Grenade Piercing Ammo	\d	the	Zoraï Grenade Piercing Ammo	\d	the	Zoraï Grenade Piercing Ammo
_711A62921AD89387	iczp1gs	Zoraï Grenade Slashing Ammo	\d	the	Zoraï Grenade Slashing Ammo	\d	the	Zoraï Grenade Slashing Ammo
_16C2D461E5F4C940	iczp1pb	Tchaï Smashing Ammo	\d	the	Tchaï Smashing Ammo	\d	the	Zoraï Pistol Smashing Ammo
_1782B45BA6D5993C	iczp1pp	Tchaï Piercing Ammo	\d	the	Tchaï Piercing Ammo	\d	the	Zoraï Pistol Piercing Ammo
_16B2D461E5F5C540	iczp1ps	Tchaï Slashing Ammo	\d	the	Tchaï Slashing Ammo	\d	the	Zoraï Pistol Slashing Ammo
_D2E235CEA4359D30	iczp2ab	Mo-Ka Smashing Ammo	\d	the	Mo-Ka Smashing Ammo	\d	the	Zoraï Autolauncher Smashing Ammo
_90D231C4A516812D	iczp2ap	Mo-Ka Piercing Ammo	\d	the	Mo-Ka Piercing Ammo	\d	the	Zoraï Autolauncher Piercing Ammo
_D2E235CDA4369930	iczp2as	Mo-Ka Slashing Ammo	\d	the	Mo-Ka Slashing Ammo	\d	the	Zoraï Autolauncher Slashing Ammo
_F165758226F0838D	iczp2bb	Ma-Kam Smashing Ammo	\d	the	Ma-Kam Smashing Ammo	\d	the	Zoraï Bowrifle Smashing Ammo
_F1C559892531778D	iczp2bp	Ma-Kam Piercing Ammo	\d	the	Ma-Kam Piercing Ammo	\d	the	Zoraï Bowrifle Piercing Ammo
_F1657582A6F1838D	iczp2bs	Ma-Kam Slashing Ammo	\d	the	Ma-Kam Slashing Ammo	\d	the	Zoraï Bowrifle Slashing Ammo
_28836AAA33B2296E	iczp2lb	Ba-Zoon Smashing Ammo	\d	the	Ba-Zoon Smashing Ammo	\d	the	Zoraï Launcher Smashing Ammo
_64A37A9FB3932969	iczp2lp	Ba-Zoon Piercing Ammo	\d	the	Ba-Zoon Piercing Ammo	\d	the	Zoraï Launcher Piercing Ammo
_288366A833C3296E	iczp2ls	Ba-Zoon Slashing Ammo	\d	the	Ba-Zoon Slashing Ammo	\d	the	Zoraï Launcher Slashing Ammo
_746E2A0DD4318809	iczp2rb	Shoy-Ton Smashing Ammo	\d	the	Shoy-Ton Smashing Ammo	\d	the	Zoraï Rifle Smashing Ammo
_332E160ED3928408	iczp2rp	Shoy-Ton Piercing Ammo	\d	the	Shoy-Ton Piercing Ammo	\d	the	Zoraï Rifle Piercing Ammo
_346E260D94428809	iczp2rs	Shoy-Ton Slashing Ammo	\d	the	Shoy-Ton Slashing Ammo	\d	the	Zoraï Rifle Slashing Ammo
_52E52A03D9AA1466	iczr1b	Zin-Kan Bowpistol	a	the	Zin-Kan Bowpistols	\d	the	One-handed Zoraï Bowpistol
_87B2B40957F8F2D0	iczr1p	Tchaï Pistol	a	the	Tchaï Pistols	\d	the	One-handed Zoraï Pistol
_CB68A1616E638253	iczr2a	Mo-Ka Autolauncher	a	the	Mo-Kas Autolaunchers	\d	the	Two-handed Zoraï Autolauncher
_0E80C12ECF6B469F	iczr2b	Ma-Kam Bowrifle	a	the	Ma-Kams Bowrifles	\d	the	Two-handed Zoraï Bowrifle
_E593BD386C3A37BF	iczr2l	Ba-Zoon Launcher	a	the	Ba-Zoons Launchers	\d	the	Two-handed Zoraï Launcher
_B81BE2CE719C6475	iczr2r	Shoy-Ton Rifle	a	the	Shoy-Ton Rifles	\d	the	Two-handed Zoraï Rifle
_B25917DDDD81A933	iczsb	Kastu Buckler	a	the	Kastu Bucklers	\d	the	Zoraï Buckler
_264C77D918A14803	iczss	Pakmon Shield	a	the	Pakmon Shields	\d	the	Zoraï Shield
_671976B4E076CAEF	itammo	Ammo Crafting Tool	an	the	Ammo Crafting Tools	\d	the	
_023DD4FDCE8CF7DB	itarmor	Crafting Tool for Armor	a	the	Crafting Tools for Armors	\d	the	
_1D263EC7D97736D1	item_sap_recharge	Sap Recharge	a	the	Sap Recharges	\d	the	
_6A38EC7264F8ACB8	itforage	Pick	a	the	Picks	\d	the	
_17F0C707F88F03B3	itjewel	Crafting Tool for Jewelry	a	the	Crafting Tools for Jewelry	\d	the	
_11B9D1B695EDD4BB	itmwea	Crafting Tool for Melee Weapons	a	the	Crafting Tools for Melee Weapons	\d	the	
_D22AC1BB950DDCB7	itrwea	Crafting Tool for Range Weapons	a	the	Crafting Tools for Range Weapons	\d	the	
_D1586B45D8586BC5	ka_cheveux_medium01	Kami Medium Haircut	a	the	Kami Medium Haircuts	\d	the	
_675AA919E6757399	kami_vial	Kami Vial	a	the	Kami Vials	\d	the	
_C352FE7488133267	large_brazier	Large Brazier	a	the	Large Braziers	\d	the	
_B9B29829DF87022E	large_kamic_sphere	Large Kamic Sphere	a	the	Large Kamic Spheres	\d	the	
_BCBFFD1BF5304510	large_purse	Large Purse	a	the	Large Purses	\d	the	
_24DD6F2D8F1CC117	light_armor_acreditation	Light Armor Accreditation	a	the	Light Armor Accreditations	\d	the	
_0841F666BDA3F666	light_package	Light Package	a	the	Light Packages	\d	the	
_26A2C12E0EC478E8	list_of_merchandises	List of Merchandise	a	the	Lists of Merchandise	\d	the	
_E75D086177C679A2	ma_armor01_armpad	Matis Armor Sleeves	\d	the	Matis Armor Sleeves	\d	the	Matis Armor Sleeves
_DC4854F45371B068	ma_armor01_bottes	Matis Armor Boots	\d	the	Matis Armor Boots	\d	the	Matis Armor Boots
_0797B33BE6D6A39A	ma_armor01_gilet	Matis Armor Vest	a	the	Matis Armor Vests	\d	the	Matis Armor Vest
_739189819CB8D492	ma_armor01_hand	Matis Armor Gloves	\d	the	Matis Armor Gloves	\d	the	Matis Armor Gloves
_2C6668855D7C791B	ma_armor01_pantabotte	Matis Armor Pants	\d	the	Matis Armor Pants	\d	the	Matis Armor Pants
_5C019B7F6E0A5D40	ma_cheveux_long01	Matis Long Haircut	a	the	Matis Long Haircuts	\d	the	Matis Long Hair
_B55424B02085CDBE	ma_cheveux_medium01	Matis Medium Haircut	a	the	Matis Medium Haircuts	\d	the	Matis Medium Hair
_B4837096D9F875D1	ma_cheveux_shave_01	Matis Shaved Haircut	a	the	Matis Shaved Haircuts	\d	the	Matis Shaved Hair
_B2A848A3861621A5	ma_cheveux_shave01	Matis Shaved Haircut	a	the	Matis Shaved Haircuts	\d	the	Matis Shaved Hair
_194FB8DA47059BC4	ma_cheveux_short01	Matis Short Haircut	a	the	Matis Short Haircuts	\d	the	Matis Short Hair
_CA2D4EBB8905D978	ma_cheveux01	Matis Haircut	a	the	Matis Haircuts	\d	the	Matis Hair
_0A2D4EBB8905D978	ma_cheveux02	Matis Haircut	a	the	Matis Haircuts	\d	the	Matis Hair
_4CAA9FE391919C7D	ma_civil01_armpad	Matis Sleeves	\d	the	Matis Sleeves	\d	the	Matis Sleeves
_E8FC3622AD531ABF	ma_civil01_bottes	Matis Boots	\d	the	Matis Boots	\d	the	Matis Boots
_E26995B760A38AC3	ma_civil01_gilet	Matis Vest	a	the	Matis Vests	\d	the	Matis Vest
_4B783EF4EBEF7B32	ma_civil01_pantabotte	Matis Pants	\d	the	Matis Pants	\d	the	Matis Pants
_E43B6FC9551616A4	ma_note	Note for Fight Master	a	the	Notes for Fight Master	\d	the	
_8D8D8EA115C5F4F7	ma_underwear_armpad	Matis Sleeves	\d	the	Matis Sleeves	\d	the	Matis Sleeves
_F68060DEEED9AEFC	ma_underwear_bottes	Matis Boots	\d	the	Matis Boots	\d	the	Matis Boots
_EDCB7BD3E6194ED3	ma_underwear_gilet	Matis Vest	a	the	Matis Vests	\d	the	Matis Vest
_1BA25C4167B1A2F8	ma_underwear_hand	Matis Gloves	\d	the	Matis Gloves	\d	the	Matis Gloves
_908E60515290730E	ma_underwear_pantabottes	Matis Pants	\d	the	Matis Pants	\d	the	Matis Pants
_5BA0F2687850722C	ma_visage	Matis Mask	a	the	Matis Masks	\d	the	Matis Mask
_21669694296E96AB	mb_mektoub_stew	Mektoub Stew	a	the	Mektoub Stews	\d	the	
_5639CF8A20949EE2	mb_merchant_list	Merchant's List	a	the	Merchant's Lists	\d	the	
_A7D2B32DF590E339	mb_merchant_package	Merchant's Package	a	the	Merchant's Packages	\d	the	
_728BC0A3E249CB1F	mb_seal_1	Avalae Merchant's Seal	an	the	Avalae Merchant's Seals	\d	the	
_70D9A3C7112713C9	mb_seal_2	Natae Merchant's Seal	a	the	Natae Merchant's Seals	\d	the	
_6553675768F76F65	medium_armors_acreditation	Medium Armor Accreditation	a	the	Medium Armor Accreditations	\d	the	
_0F761E7242B2AE1F	medium_barrel	Medium Barrel	a	the	Medium Barrels	\d	the	
_5F8713E44FAFD635	medium_brazier	Medium Brazier	a	the	Medium Braziers	\d	the	
_C68C5A9AC0ED51ED	medium_conch	Medium Conch	a	the	Medium Conchs	\d	the	
_86ACB750BF7E4C4A	medium_kamic_sphere	Medium Kamic Sphere	a	the	Medium Kamic Spheres	\d	the	
_D0AE36D219B68CF2	medium_living_sculpture	Medium Living Sculpture	a	the	Medium Living Sculptures	\d	the	
_18C503B3D79EA639	medium_package	Medium Package	a	the	Medium Packages	\d	the	
_8D8D6AA082EF71F9	medium_purse	Medium Purse	a	the	Medium Purses	\d	the	
_1CD5D62713DB1E25	merchant_bag	Merchant's Bag	a	the	Merchant's Bags	\d	the	
_A6951A9AD49C1A17	merchant_box	Merchant's Box	a	the	Merchant's Boxes	\d	the	
_3DC1CFFCBE0C5834	merchant_supplies	Merchant's Supplies	a	the	Merchant's Supplies	\d	the	
_A789C49F25D8B4A0	message	Message	a	the	Messages	\d	the	
_2E1AA8946C872CB1	mirror	Mirror	a	the	Mirrors	\d	the	
_F64A5DE57DE935FE	money_for_remedy	Money for Remedy	a	the	Monies for Remedies	\d	the	
_716CA702A5FBB0F7	old_man_materials	Old Man's Material	an	the	Old Man's Materials	\d	the	
_4473D69103517627	old_man_seeds	Old Man's Seed	an	the	Old Man's Seeds	\d	the	
_EF293AF1555122E1	orange_medicine	Orange Medicine	an	the	Orange Medicines	\d	the	
_E9F8ECB55E2AECCB	order	Order	an	the	Orders	\d	the	
_2098B4B1ACDB2CA2	pot	Pot	a	the	Pots	\d	the	
_F99C6B9BD991B1E8	purple_medicine	Purple Medicine	a	the	Purple Medicines	\d	the	
_21D3EF761FEBEA4F	range_weapons_acreditation	Range Weapon Accreditation	a	the	Range Weapon Accreditations	\d	the	
_47B0138589CB31FE	raw_material_acreditation	Raw Material Accreditation	a	the	Raw Material Accreditations	\d	the	
_96C406431C9E09D7	red_medicine	Red Medicine	a	the	Red Medicines	\d	the	
_F8BC88414BEEAD03	remedy_vial	Remedy Vial	a	the	Remedy Vials	\d	the	
_2C5C7C9CEC0930B5	report	Report	a	the	Reports	\d	the	
_1E054EFD412081AF	ring_of_vows	Ring of Vows	a	the	Rings of Vows	\d	the	
_4CD00557F25F5553	sage_flower	Sage's Flower	a	the	Sage's Flowers	\d	the	
_0C30055434BF7551	sage_letter	Sage's Letter	a	the	Sage's Letters	\d	the	
_8E360A7E0673DA1F	sealed_letter	Sealed Letter	a	the	Sealed Letters	\d	the	
_740F5BF9B93A98DE	shriveled_dead_seed	Shriveled Dead Seed	a	the	Shriveled Dead Seeds	\d	the	
_98C02091C4FE79F6	small_barrel	Small Barrel	a	the	Small Barrels	\d	the	
_05B15E6F47444E6E	small_brazier	Small Brazier	a	the	Small Braziers	\d	the	
_BDADA111351F2105	small_conch	Small Conch	a	the	Small Conchs	\d	the	
_4001F837DFF7162B	small_kamic_sphere	Small Kamic Sphere	a	the	Small Kamic Spheres	\d	the	
_D775EE35B5158C4B	small_living_sculpture	Small Living Sculpture	a	the	Small Living Sculptures	\d	the	
_C21F2D22B7F01512	small_purse	Small Purse	a	the	Small Purses	\d	the	
_F3DEB4C27E171FF2	spadassin_letter	Assassin's Letter	an	the	Assassin's Letters	\d	the	
_BBAF6F73F8E118EF	stableboy_whistle	Stableboy's Whistle	a	the	Stableboy's Whistles	\d	the	
_9F7969CD48038CC5	strange_vibrant_ring	Strange Vibrant Ring	a	the	Strange Vibrant Rings	\d	the	
_9DC91F7C9107D188	supplier_list	Supplier's List	a	the	Supplier's Lists	\d	the	
_DBA592A9F5A61295	swarmplants_fiber	Shooki Fiber	some	the	Shooki Fibers	\d	the	
_0D00D78FC27E9C50	swarmplants_fruit	Piece of Shooki Fruit	a	the	Pieces of Shooki Fruit	\d	the	
_BD3B43B779DB0347	system_mp	Generic Raw Material	a	the	Generic Raw Materials	\d	the	
_0C2EAD116674F0B3	tiny_worms	Tiny Worms	a	the	Tiny Worms	\d	the	
_0BD7FB4FF3516C32	tp_kami_avalae	Kami Teleporter Pact for Avalae	a	the	Kami Teleporter Pacts for Avalae	\d	the	
_A27E37878570C7A8	tp_kami_avendale	Kami Teleporter Pact for Avendale	a	the	Kami Teleporter Pacts for Avendale	\d	the	
_1E422B64026FB7A6	tp_kami_bountybeaches	Kami Teleporter Pact for Bounty Beaches	a	the	Kami Teleporter Pacts for Bounty Beaches	\d	the	
_AD5821E28C67D4F0	tp_kami_citiesofintuition	Kami Teleporter Pact for the Cities of Intuition	a	the	Kami Teleporter Pacts for the Cities of Intuition	\d	the	
_667E13AB72DFB71F	tp_kami_crystabell	Kami Teleporter Pact for Crystabell	a	the	Kami Teleporter Pacts for Crystabell	\d	the	
_F8CDAC5432686572	tp_kami_davae	Kami Teleporter Pact for Davae	a	the	Kami Teleporter Pacts for Davae	\d	the	
_D757A45E3D634E90	tp_kami_dewdrops	Kami Teleporter Pact for Dew Drops	a	the	Kami Teleporter Pacts for Dew Drops	\d	the	
_B4A0AD414C751CEB	tp_kami_dunesofexil	Kami Teleporter Pact for the Dunes of Exile	a	the	Kami Teleporter Pacts for the Dunes of Exile	\d	the	
_7A9E445038688989	tp_kami_dyron	Kami Teleporter Pact for Dyron	a	the	Kami Teleporter Pacts for Dyron	\d	the	
_8931DF922CEF2BAD	tp_kami_enchantedisle	Kami Teleporter Pact for Enchanted Isle	a	the	Kami Teleporter Pacts for Enchanted Isle	\d	the	
_A9692F73D0AE0DA5	tp_kami_fairhaven	Kami Teleporter Pact for Fairhaven	a	the	Kami Teleporter Pacts for Fairhaven	\d	the	
_533C0DB09D05215B	tp_kami_fleetinggarden	Kami Teleporter Pact for Fleeting Garden	a	the	Kami Teleporter Pacts for Fleeting Garden	\d	the	
_C88E1ECD5FA82066	tp_kami_forbidden_depths	Kami Teleporter Pact for the Forbidden Depths	a	the	Kami Teleporter Pacts for the Forbidden Depths	\d	the	
_E0CED5D3B83B3CAF	tp_kami_frahartowers	Kami Teleporter Pact for the Frahar Towers	a	the	Kami Teleporter Pacts for the Frahar Towers	\d	the	
_98DD4BA930390237	tp_kami_gate_of_obscurity	Kami Teleporter Pact for the Gate of Obscurity	a	the	Kami Teleporter Pacts for the Gate of Obscurity	\d	the	
_C9D9C15A522B1F6A	tp_kami_groveofconfusion	Kami Teleporter Pact for the Grove of Confusion	a	the	Kami Teleporter Pacts for the Grove of Confusion	\d	the	
