*HASH_VALUE	sbrick ID	name	* noms français	ia	da	p	pia	pda	description	description2
_F2BD00EFAB47BB2F	BIF06	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_4414D1D754F87749	BIF07	%comp avec une Massue à Une Main		une	la	%comp avec des Massues à Une Main	des	les		
_F2BD00EFAB47BB31	BIF08	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_1310C067D555CE38	BIF09	%comp avec un Bâton		une	la	%comp avec des Bâtons	des	les		
_32BD00EFAB47BB29	BIF10	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_32BD00EFAB47BB2A	BIF11	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_32BD00EFAB47BB2B	BIF12	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_32BD00EFAB47BB2C	BIF13	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_1250B067D555BA40	BIF14	%comp avec une Lance		une	la	%comp avec des Lances	des	les		
_32BD00EFAB47BB2E	BIF15	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_32BD00EFAB47BB2F	BIF16	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_32BD00EFAB47BB30	BIF17	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_81BEC5CB19B87F61	BIF18	%comp avec une Hache à Une Main		une	la	%comp avec des Haches à Une Main	des	les		
_32BD00EFAB47BB32	BIF19	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_9E4401C415C9A758	BIF20	%comp une Epée à Une Main		une	la	%comp des Epées à Une Main	des	les		
_72BD00EFAB47BB2A	BIF21	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_72BD00EFAB47BB2B	BIF22	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_72BD00EFAB47BB2C	BIF23	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_72BD00EFAB47BB2D	BIF24	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_72BD00EFAB47BB2E	BIF25	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_C4B4F5DC54F87748	BIF26	%comp une Massue à Deux Mains		une	la	%comp des Massues à Deux Mains	des	les		
_72BD00EFAB47BB30	BIF27	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_72BD00EFAB47BB31	BIF28	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_72BD00EFAB47BB32	BIF29	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_CE80B0411778CA2A	BIF30	%comp avec une Pique		une	la	%comp avec des Piques	des	les		
_B2BD00EFAB47BB2A	BIF31	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B2BD00EFAB47BB2B	BIF32	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B2BD00EFAB47BB2C	BIF33	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_015EE9D019B87F5D	BIF34	%comp avec une Hache à Deux Mains		une	la	%comp avec des Haches à Deux Mains	des	les		
_B2BD00EFAB47BB2E	BIF35	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B2BD00EFAB47BB2F	BIF36	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B2BD00EFAB47BB30	BIF37	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_DEE425C915C9A760	BIF38	%comp avec une Epée à Deux Mains		une	la	%comp avec des Epées à Deux Mains	des	les		
_B2BD00EFAB47BB32	BIF39	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_F3BD00EFAB47BB29	BIF40	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_F3BD00EFAB47BB2A	BIF41	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_F3BD00EFAB47BB2B	BIF42	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_F3BD00EFAB47BB2C	BIF43	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_1500005B4915FE48	BIF44	%comp une Dague		une	la	%comp des Dagues	des	les		
_F3BD00EFAB47BB2E	BIF45	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_F3BD00EFAB47BB2F	BIF46	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_747975A146FEE454	BIF47	%comp avec un Combat au Corps à Corps		une	la	%comp avec des Combats au Corps à Corps	des	les		
_F3BD00EFAB47BB31	BIF48	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_F3BD00EFAB47BB32	BIF49	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_33BD00EFAB47BB29	BIF50	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_33BD00EFAB47BB2A	BIF51	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_6024285D4F973B69	BIF52	%comp avec un Pistolet-Arbalète		une	la	%comp avec des Pistolets-Arbalètes	des	les		
_33BD00EFAB47BB2C	BIF53	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_33BD00EFAB47BB2D	BIF54	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_33BD00EFAB47BB2E	BIF55	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_99C120674935EA54	BIF56	%comp avec un Pistolet		une	la	%comp avec des Pistolets	des	les		
_33BD00EFAB47BB30	BIF57	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_33BD00EFAB47BB31	BIF58	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_33BD00EFAB47BB32	BIF59	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_73BD00EFAB47BB29	BIF60	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_E1035C53D799BB67	BIF61	%comp avec une Mitrailleuse		une	la	%comp avec des Mitrailleuses	des	les		
_73BD00EFAB47BB2B	BIF62	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_73BD00EFAB47BB2C	BIF63	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_5F637452C9E62348	BIF64	%comp avec un Fusil-Arbalète		une	la	%comp avec des Fusils-Arbalètes	des	les		
_73BD00EFAB47BB2E	BIF65	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_73BD00EFAB47BB2F	BIF66	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_73BD00EFAB47BB30	BIF67	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_5E433C5C0C762B46	BIF68	%comp avec un Lance-Grenades		une	la	%comp avec des Lance-Grenades	des	les		
_73BD00EFAB47BB32	BIF69	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B3BD00EFAB47BB29	BIF70	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_56609466D555AE36	BIF71	%comp avec un Fusil		une	la	%comp avec des Fusils	des	les		
_B3BD00EFAB47BB2B	BIF72	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B3BD00EFAB47BB2C	BIF73	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B3BD00EFAB47BB2D	BIF74	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B3BD00EFAB47BB2E	BIF75	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B3BD00EFAB47BB2F	BIF76	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B3BD00EFAB47BB30	BIF77	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B3BD00EFAB47BB31	BIF78	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B3BD00EFAB47BB32	BIF79	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_F4BD00EFAB47BB29	BIF80	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_F4BD00EFAB47BB2A	BIF81	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_F4BD00EFAB47BB2B	BIF82	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_F4BD00EFAB47BB2C	BIF83	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_F4BD00EFAB47BB2D	BIF84	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_F4BD00EFAB47BB2E	BIF85	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_F4BD00EFAB47BB2F	BIF86	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_F4BD00EFAB47BB30	BIF87	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_F4BD00EFAB47BB31	BIF88	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_F4BD00EFAB47BB32	BIF89	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_34BD00EFAB47BB29	BIF90	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_34BD00EFAB47BB2A	BIF91	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_34BD00EFAB47BB2B	BIF92	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_34BD00EFAB47BB2C	BIF93	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_34BD00EFAB47BB2D	BIF94	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_34BD00EFAB47BB2E	BIF95	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_34BD00EFAB47BB2F	BIF96	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_34BD00EFAB47BB30	BIF97	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_34BD00EFAB47BB31	BIF98	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_34BD00EFAB47BB32	BIF99	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2A6CE	BIF100	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2AACE	BIF101	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2AECE	BIF102	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2B2CE	BIF103	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2B6CE	BIF104	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2BACE	BIF105	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2BECE	BIF106	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2C2CE	BIF107	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2C6CE	BIF108	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2CACE	BIF109	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2A6CF	BIF110	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2AACF	BIF111	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2AECF	BIF112	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2B2CF	BIF113	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2B6CF	BIF114	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2BACF	BIF115	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2BECF	BIF116	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2C2CF	BIF117	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2C6CF	BIF118	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2CACF	BIF119	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2A6D0	BIF120	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_B8DBDDF723F2AAD0	BIF121	Affichage de la Restriction de l'Arme		un	l'\d	Affichages de la Restriction de l'Arme	des	les		
_11BC1D80B4692AF1	melee_reduce_latency_1	Réduction Latence 1		une	the	Réductions Latence 1	des	les	Insérer ici la Description de la Brique	
_6A770AFF2C254AB2	bcfpea13	Plan de Création/Munitions Contondantes Pistolet-Arbalète Fyros		un	le	Plans de Création/Munitions Contondantes Pistolet-Arbalète Fyros	des	les	Brique de plan de création pour munitions contondantes pistolets-arbalètes fyros	
_EAF7EAF96D254AA8	bcfpea14	Plan de Création/Munitions Perforantes Pistolet-Arbalète Fyros		un	le	Plans de Création/Munitions Perforantes Pistolet-Arbalète Fyros	des	les	Brique de plan de création pour munitions perforantes pour pistolets-arbalètes fyros	
_6A7702FFAD254AB2	bcfpea15	Plan de Création/Munitions Tranchantes Pistolet-Arbalète Fyros		un	le	Plans de Création/Munitions Tranchantes Pistolet-Arbalète Fyros	des	les	Brique de plan de création pour munitions tranchantes pour pistolets-arbalètes fyros 	
_A0BDD48F4644C1BA	bcfpea07	Plan de Création/Munitions Contondantes Grenade Fyros		un	le	Plans de Création/Munitions Contondantes Grenade Fyros	des	les	Brique de plan de création pour munitions contondantes pour pistolets-arbalètes fyros	
_A06DD08E4654B1B7	bcfpea08	Plan de Création/Munitions Perforantes Grenade Fyros		un	le	Plans de Création/Munitions Perforantes Grenade Fyros	des	les	Brique de plan de création pour munitions perforantes pour grenades fyros 	
_A0BDD48F8744BDBA	bcfpea09	Plan de Création/Munitions Tranchantes Grenade Fyros		un	le	Plans de Création/Munitions Tranchantes Grenade Fyros	des	les	BriqueBrique de plan de création pour munitions contondantes pour pistolets fyros	
_3F65D3106C5BB33C	bcfpea16	Plan de Création/Munitions Contondantes Pistolet Fyros		un	le	Plans de Création/Munitions Contondantes Pistolet Fyros	des	les	Brique de plan de création pour munitions contondantes pour pistolets fyros 	
_3E35BF0FADCBA340	bcfpea17	Plan de Création/Munitions Perforantes Pistolet Fyros		un	le	Plans de Création/Munitions Perforantes Pistolet Fyros	des	les	Brique de plan de création pour munitions perforantes pour pistolets fyros 	
_FF65D310ED4BB33C	bcfpea18	Plan de Création/Munitions Tranchantes Pistolet Fyros		un	le	Plans de Création/Munitions Tranchantes Pistolet Fyros	des	les	Brique de plan de création pour munitions tranchantes pour pistolets fyros 	
_529E9E85577ABCD1	bcfpea01	Plan de Création/Munitions Contondantes Mitrailleuse Fyros		un	le	Plans de Création/Munitions Contondantes Mitrailleuse Fyros	des	les	Brique de plan de création pour munitions contondantes pour mitrailleuses fyros	
_924E9A89543ACCCD	bcfpea02	Plan de Création/Munitions Perforantes Mitrailleuse Fyros		un	le	Plans de Création/Munitions Perforantes Mitrailleuse Fyros	des	les	Brique de plan de création pour munitions perforantes pour mitrailleuses fyros 	
_529E9E85977ABCD0	bcfpea03	Plan de Création/Munitions Tranchantes Mitrailleuse Fyros		un	le	Plans de Création/Munitions Tranchantes Mitrailleuse Fyros	des	les	Brique de plan de création pour munitions tranchantes pour mitrailleuses fyros 	
_89E39294AB4852DF	bcfpea04	Plan de Création/Munitions Contondantes Fusil-Arbalète Fyros		un	le	Plans de Création/Munitions Contondantes Fusil-Arbalète Fyros	des	les	Brique de plan de création pour munitions contondantes pour fusils-arbalètes fyros	
_47839E942A1852DF	bcfpea05	Plan de Création/Munitions Perforantes Fusil-Arbalète Fyros		un	le	Plans de Création/Munitions Perforantes Fusil-Arbalète Fyros	des	les	Brique de plan de création pour munitions perforantes pour fusils-arbalètes fyros 	
_89E39293EB4852DF	bcfpea06	Plan de Création/Munitions Tranchantes Fusil-Arbalète Fyros		un	le	Plans de Création/Munitions Tranchantes Fusil-Arbalète Fyros	des	les	Brique de plan de création pour munitions tranchantes pour fusils-arbalètes fyros 	
_48A36A8EA718AEE5	bcfpea10	Plan de Création/Munitions Contondantes Lance-Grenades Fyros		un	le	Plans de Création/Munitions Contondantes Lance-Grenades Fyros	des	les	Brique de plan de création pour munitions contondantes pour lance-grenades fyros	
_0643768E26E8AEE5	bcfpea11	Plan de Création/Munitions Perforantes Lance-Grenades Fyros		un	le	Plans de Création/Munitions Perforantes Lance-Grenades Fyros	des	les	Brique de plan de création pour munitions perforantes pour lance-grenades fyros 	
_48A36A8DE718AEE5	bcfpea12	Plan de Création/Munitions Tranchantes Lance-Grenades Fyros		un	le	Plans de Création/Munitions Tranchantes Lance-Grenades Fyros	des	les	Brique de plan de création pour munitions tranchantes pour lance-grenades fyros 	
_514C83BC0D4637EB	bcfpea19	Plan de Création/Munitions Contondantes Fusil Fyros		un	le	Plans de Création/Munitions Contondantes Fusil Fyros	des	les	Brique de plan de création pour munitions contondantes pour fusils fyros	
