*HASH_VALUE	creature ID	name	ia	da	p	pia	pda
_2E9F11216CE6CF40	cbcjb1	Gorged Yber	a	the	Gorged Ybers	\d	the
_B140011B6D380F40	cbcjb2	Vulgar Yber	a	the	Vulgar Ybers	\d	the
_8611250B6672F6FA	cbcjb3	Bloated Yber	a	the	Bloated Ybers	\d	the
_93A724FAB028EB70	cbcjb4	Prime Yber	a	the	Prime Ybers	\d	the
_010FE9EEA68AC019	cbcjc1	Vigilant Yber	a	the	Vigilant Ybers	\d	the
_73C1451DED57D741	cbcjc2	Hungry Yber	a	the	Hungry Ybers	\d	the
_47E49E25409E140B	cbcjc3	Scavenging Yber	a	the	Scavenging Ybers	\d	the
_0AAFADF7E2B2FA01	cbcjc4	Leering Yber	a	the	Leering Ybers	\d	the
_8E6F65F3E4F4EE1A	cbcjd1	Vicious Yber	a	the	Vicious Ybers	\d	the
_C35D515171EED4F2	cbcjd2	Malignant Yber	a	the	Malignant Ybers	\d	the
_0AAF75F3E6D2F602	cbcjd3	Mocking Yber	a	the	Mocking Ybers	\d	the
_8AAFAD11E092FA10	cbcjd4	Carrion Yber	a	the	Carrion Ybers	\d	the
_86EF35EF68B4EE19	cbcje1	Tracker Yber	a	the	Tracker Ybers	\d	the
_0510DDF927998021	cbcje2	Volatile Yber	a	the	Volatile Ybers	\d	the
_A382BD65092B0067	cbcje3	Frightening Yber	a	the	Frightening Ybers	\d	the
_805E3159330FE4FD	cbcje4	Rapacious Yber	a	the	Rapacious Ybers	\d	the
_83ED6936342DC8F7	cbcla1	Fledgling Yber	a	the	Fledgling Ybers	\d	the
_3280412E2A96E73F	cbcla2	Lesser Yber	a	the	Lesser Ybers	\d	the
_EF1F612AE946D73F	cbcla3	Gentle Yber	a	the	Gentle Ybers	\d	the
_8BAFADEFE694FAFF	cbcla4	Soaring Yber	a	the	Soaring Ybers	\d	the
_AF9F11216CE6CF40	cbclb1	Gorged Yber	a	the	Gorged Ybers	\d	the
_3240011B6D380F40	cbclb2	Vulgar Yber	a	the	Vulgar Ybers	\d	the
_0711250B6672F6FA	cbclb3	Bloated Yber	a	the	Bloated Ybers	\d	the
_14A724FAB028EB70	cbclb4	Prime Yber	a	the	Prime Ybers	\d	the
_820FE9EEA68AC019	cbclc1	Vigilant Yber	a	the	Vigilant Ybers	\d	the
_F4C1451DED57D741	cbclc2	Hungry Yber	a	the	Hungry Ybers	\d	the
_C8E49E25409E140B	cbclc3	Scavenging Yber	a	the	Scavenging Ybers	\d	the
_8BAFADF7E2B2FA01	cbclc4	Leering Yber	a	the	Leering Ybers	\d	the
_657C811866277F76	ccada1	Weeny Gingo	a	the	Weeny Gingos	\d	the
_DE34F5BAB3981381	ccada2	Puny Gingo	a	the	Puny Gingos	\d	the
_655B3928ECE78F76	ccada3	Young Gingo	a	the	Young Gingos	\d	the
_DE34A1B86B47EB7E	ccada4	Mild Gingo	a	the	Mild Gingos	\d	the
_45BF5A117D7BDC11	ccadb1	Vigorous Gingo	a	the	Vigorous Gingos	\d	the
_C6DE9E0ABC199804	ccadb2	Growling Gingo	a	the	Growling Gingos	\d	the
_C6DE6216F8DA9C04	ccadb3	Scowling Gingo	a	the	Scowling Gingos	\d	the
_052F5123E6743472	ccadb4	Baying Gingo	a	the	Baying Gingos	\d	the
_41AF5D1134575321	ccade1	Preying Gingo	a	the	Preying Gingos	\d	the
_052F51FFE6762C75	ccade2	Raging Gingo	a	the	Raging Gingos	\d	the
_066F56FBF9F9AC0D	ccade3	Fearsome Gingo	a	the	Fearsome Gingos	\d	the
_DE34A5B3AEA71B7D	ccade4	Huge Gingo	a	the	Huge Gingos	\d	the
_E57C811866277F76	ccafa1	Weeny Gingo	a	the	Weeny Gingos	\d	the
_5E34F5BAB3981381	ccafa2	Puny Gingo	a	the	Puny Gingos	\d	the
_E55B3928ECE78F76	ccafa3	Young Gingo	a	the	Young Gingos	\d	the
_5E34A1B86B47EB7E	ccafa4	Mild Gingo	a	the	Mild Gingos	\d	the
_C5BF5A117D7BDC11	ccafb1	Vigorous Gingo	a	the	Vigorous Gingos	\d	the
_46DE9E0ABC199804	ccafb2	Growling Gingo	a	the	Growling Gingos	\d	the
_46DE6216F8DA9C04	ccafb3	Scowling Gingo	a	the	Scowling Gingos	\d	the
_852F5123E6743472	ccafb4	Baying Gingo	a	the	Baying Gingos	\d	the
_E57C9118E4C76F78	ccafc1	Scary Gingo	a	the	Scary Gingos	\d	the
_11D0AA63305E6813	ccafc2	Malicious Gingo	a	the	Malicious Gingos	\d	the
_D3F07E65305F7411	ccafc3	Dangerous Gingo	a	the	Dangerous Gingos	\d	the
_C13E120F7979A0FC	ccafc4	Menacing Gingo	a	the	Menacing Gingos	\d	the
_EB2878AD6AF98BAC	ccafd5	Torrius	\d	\d			
_C1AF5D1134575321	ccafe1	Preying Gingo	a	the	Preying Gingos	\d	the
_852F51FFE6762C75	ccafe2	Raging Gingo	a	the	Raging Gingos	\d	the
_866F56FBF9F9AC0D	ccafe3	Fearsome Gingo	a	the	Fearsome Gingos	\d	the
_5E34A5B3AEA71B7D	ccafe4	Huge Gingo	a	the	Huge Gingos	\d	the
_45A07D15A24AA3CE	ccaga1	Impure Gingo	an	the	Impure Gingos	\d	the
_453E46FF7B39B8F6	ccaga2	Blighted Gingo	a	the	Blighted Gingos	\d	the
_94E027802633893E	ccaga3	Contaminated Gingo	a	the	Contaminated Gingos	\d	the
_C472216FBB1A44FA	ccaga4	Infected Gingo	an	the	Infected Gingos	\d	the
_06CF4A177BFADC04	ccagb1	Nauseous Gingo	a	the	Nauseous Gingos	\d	the
_446E82103DDA9803	ccagb2	Stinking Gingo	a	the	Stinking Gingos	\d	the
_458F1915ECD43072	ccagb3	Morbid Gingo	a	the	Morbid Gingos	\d	the
_C6AE820D3B1AA8FE	ccagb4	Poisoned Gingo	a	the	Poisoned Gingos	\d	the
_C24F0507B3574713	ccagc1	Plagued Gingo	a	the	Plagued Gingos	\d	the
_85FE1D06B2873AE3	ccagc2	Sickly Gingo	a	the	Sickly Gingos	\d	the
_E7245A290EED9929	ccagc3	Putrescent Gingo	a	the	Putrescent Gingos	\d	the
_050F721CBE0AC405	ccagc4	Virulent Gingo	a	the	Virulent Gingos	\d	the
_3E0E411170774714	ccagd1	Ravaged Gingo	a	the	Ravaged Gingos	\d	the
_54308A63B0BE5419	ccagd2	Festering Gingo	a	the	Festering Gingos	\d	the
_9613CD8C92C09D84	ccagd3	Pestiferous Gingo	a	the	Pestiferous Gingos	\d	the
_C52F511DE6763474	ccagd4	Raving Gingo	a	the	Raving Gingos	\d	the
_D332E26A35BFAC20	ccage1	Pustulous Gingo	a	the	Pustulous Gingos	\d	the
_011F3904B1875721	ccage2	Seeping Gingo	a	the	Seeping Gingos	\d	the
_01EE1D0AF0B65B21	ccage3	Foaming Gingo	a	the	Foaming Gingos	\d	the
_96A0A666B09F7815	ccage4	Revolting Gingo	a	the	Revolting Gingos	\d	the
_C5DE2205B959B401	ccagf1	Demented Gingo	a	the	Demented Gingos	\d	the
_441F7AFFFC798C0D	ccagf2	Frenzied Gingo	a	the	Frenzied Gingos	\d	the
_44BE56FFBB5AA005	ccagf3	Fiendish Gingo	a	the	Fiendish Gingos	\d	the
_E67C811866277F76	ccaja1	Weeny Gingo	a	the	Weeny Gingos	\d	the
_5F34F5BAB3981381	ccaja2	Puny Gingo	a	the	Puny Gingos	\d	the
_E65B3928ECE78F76	ccaja3	Young Gingo	a	the	Young Gingos	\d	the
_5F34A1B86B47EB7E	ccaja4	Mild Gingo	a	the	Mild Gingos	\d	the
_C23F310AF3775320	ccajd1	Roaring Gingo	a	the	Roaring Gingos	\d	the
_52F15A62AF4D9406	ccajd2	Marauding Gingo	a	the	Marauding Gingos	\d	the
_C25F6D1DF3D65B20	ccajd3	Hunting Gingo	a	the	Hunting Gingos	\d	the
_47DE9E13BCAAA006	ccajd4	Prowling Gingo	a	the	Prowling Gingos	\d	the
_C2AF5D1134575321	ccaje1	Preying Gingo	a	the	Preying Gingos	\d	the
_862F51FFE6762C75	ccaje2	Raging Gingo	a	the	Raging Gingos	\d	the
_876F56FBF9F9AC0D	ccaje3	Fearsome Gingo	a	the	Fearsome Gingos	\d	the
_5F34A5B3AEA71B7D	ccaje4	Huge Gingo	a	the	Huge Gingos	\d	the
_7320310D7E0DF4AB	ccbda1	Weeny Clopper	a	the	Weeny Cloppers	\d	the
_F377E909F2186C09	ccbda2	Puny Clopper	a	the	Puny Cloppers	\d	the
_EEFF7127812DFCAB	ccbda3	Young Clopper	a	the	Young Cloppers	\d	the
_F3774105ECB67409	ccbda4	Mild Clopper	a	the	Mild Cloppers	\d	the
_57F232783EAB6977	ccbdb1	Vigorous Clopper	a	the	Vigorous Cloppers	\d	the
_18A02279FF595D78	ccbdb2	Growling Clopper	a	the	Growling Cloppers	\d	the
_546122793B1A6178	ccbdb3	Scowling Clopper	a	the	Scowling Cloppers	\d	the
_0400CA6279A914B6	ccbdb4	Baying Clopper	a	the	Baying Cloppers	\d	the
_73613107FCCDF4AD	ccbdc1	Scary Clopper	a	the	Scary Cloppers	\d	the
_5A55025FC414C136	ccbdc2	Malicious Clopper	a	the	Malicious Cloppers	\d	the
_5A75FA6A4564CD36	ccbdc3	Dangerous Clopper	a	the	Dangerous Cloppers	\d	the
_D570CA78BC290D78	ccbdc4	Menacing Clopper	a	the	Menacing Cloppers	\d	the
_A988ACAB6877F3AD	ccbde5	Nekothus	\d	\d			
_06C59A5F341EE8C7	ccbga1	Impure Clopper	an	the	Impure Cloppers	\d	the
_1A10D66A41C91168	ccbga2	Blighted Clopper	a	the	Blighted Cloppers	\d	the
_69A3E3D328A2E2DB	ccbga3	Contaminated Clopper	a	the	Contaminated Cloppers	\d	the
_4826AA8DFA4E1550	ccbga4	Infected Clopper	an	the	Infected Cloppers	\d	the
_15A042863C597985	ccbgb1	Nauseous Clopper	a	the	Nauseous Cloppers	\d	the
_5951FE73800A3972	ccbgb2	Stinking Clopper	a	the	Stinking Cloppers	\d	the
_4240E666FC5904B1	ccbgb3	Morbid Clopper	a	the	Morbid Cloppers	\d	the
_5861066A7F1A4969	ccbgb4	Poisoned Clopper	a	the	Poisoned Cloppers	\d	the
_17960A2B052C5F10	ccbgc1	Plagued Clopper	a	the	Plagued Cloppers	\d	the
_9CD5262D339D3FD0	ccbgc2	Sickly Clopper	a	the	Sickly Cloppers	\d	the
_5E0553919FC19159	ccbgc3	Putrescent Clopper	a	the	Putrescent Cloppers	\d	the
_95914E7CBC4A917C	ccbgc4	Virulent Clopper	a	the	Virulent Cloppers	\d	the
_5C05FA40424C270B	ccbgd1	Ravaged Clopper	a	the	Ravaged Cloppers	\d	the
_9704166F4694C135	ccbgd2	Festering Clopper	a	the	Festering Cloppers	\d	the
_34E9E6C26305157F	ccbgd3	Pestiferous Clopper	a	the	Pestiferous Cloppers	\d	the
_C4D0CA6F79AA14B8	ccbgd4	Raving Clopper	a	the	Raving Cloppers	\d	the
_9C762E694EF6D94C	ccbge1	Pustulous Clopper	a	the	Pustulous Cloppers	\d	the
_5A653A2F03EC331E	ccbge2	Seeping Clopper	a	the	Seeping Cloppers	\d	the
_5905FA2B851B371B	ccbge3	Foaming Clopper	a	the	Foaming Cloppers	\d	the
_1B7402740804D536	ccbge4	Revolting Clopper	a	the	Revolting Cloppers	\d	the
_5890CE6E7F490571	ccbgf1	Demented Clopper	a	the	Demented Cloppers	\d	the
_D871F266FF2A2D69	ccbgf2	Frenzied Clopper	a	the	Frenzied Cloppers	\d	the
_96100274BDC94177	ccbgf3	Fiendish Clopper	a	the	Fiendish Cloppers	\d	the
_B05F282369C84BCF	ccbla1	Weeny Clopper	a	the	Weeny Cloppers	\d	the 
_238A8DED5DCAD3B2	ccbla2	Puny Clopper	a	the	Puny Cloppers	\d	the 
_D296F656A3DBC41B	ccblb1	Vigorous Clopper	a	the	Vigorous Cloppers	\d	the 
_D0B6366721297C0E	ccblb2	Growling Clopper	a	the	Growling Cloppers	\d	the 
_D0B6365860EA800E	ccblb3	Scowling Clopper	a	the	Scowling Cloppers	\d	the 
_74FF4125B54C389A	ccblb4	Baying Clopper	a	the	Baying Cloppers	\d	the 
_B05F381FE94843CD	ccblc1	Scary Clopper	a	the	Scary Cloppers	\d	the 
_2093B5446E2F1879	ccblc2	Malicious Clopper	a	the	Malicious Cloppers	\d	the 
_E1D3AD3D6E9F407B	ccblc3	Dangerous Clopper	a	the	Dangerous Cloppers	\d	the 
_8DC5DA596089840F	ccblc4	Menacing Clopper	a	the	Menacing Cloppers	\d	the 
_7620310D7E0DF4AB	ccbpa1	Weeny Clopper	a	the	Weeny Cloppers	\d	the
_F677E909F2186C09	ccbpa2	Puny Clopper	a	the	Puny Cloppers	\d	the
_F1FF7127812DFCAB	ccbpa3	Young Clopper	a	the	Young Cloppers	\d	the
_F6774105ECB67409	ccbpa4	Mild Clopper	a	the	Mild Cloppers	\d	the
_5AF232783EAB6977	ccbpb1	Vigorous Clopper	a	the	Vigorous Cloppers	\d	the
_1BA02279FF595D78	ccbpb2	Growling Clopper	a	the	Growling Cloppers	\d	the
_576122793B1A6178	ccbpb3	Scowling Clopper	a	the	Scowling Cloppers	\d	the
_0700CA6279A914B6	ccbpb4	Baying Clopper	a	the	Baying Cloppers	\d	the
_76613107FCCDF4AD	ccbpc1	Scary Clopper	a	the	Scary Cloppers	\d	the
_5D55025FC414C136	ccbpc2	Malicious Clopper	a	the	Malicious Cloppers	\d	the
_5D75FA6A4564CD36	ccbpc3	Dangerous Clopper	a	the	Dangerous Cloppers	\d	the
_D870CA78BC290D78	ccbpc4	Menacing Clopper	a	the	Menacing Cloppers	\d	the
_659C8112A808637C	cccda1	Weeny Goari	a	the	Weeny Goaris	\d	the
_9BB4F5BA3249C792	cccda2	Puny Goari	a	the	Puny Goaris	\d	the
_657B39222EC8737C	cccda3	Young Goari	a	the	Young Goaris	\d	the
_9BB4A1B8EAF89F8F	cccda4	Mild Goari	a	the	Mild Goaris	\d	the
_81F026177D7BC41C	cccdb1	Vigorous Goari	a	the	Vigorous Goaris	\d	the
_020F6A10BC19800F	cccdb2	Growling Goari	a	the	Growling Goaris	\d	the
_020F2E1CF8DA840F	cccdb3	Scowling Goari	a	the	Scowling Goaris	\d	the
_054F213960343472	cccdb4	Baying Goari	a	the	Baying Goaris	\d	the
_659C911226A8537E	cccdc1	Scary Goari	a	the	Scary Goaris	\d	the
_5420C263AF0F3413	cccdc2	Malicious Goari	a	the	Malicious Goaris	\d	the
_16409665AF104011	cccdc3	Dangerous Goari	a	the	Dangerous Goaris	\d	the
_7D6FDE1579798807	cccdc4	Menacing Goari	a	the	Menacing Goaris	\d	the
_473F3D1B61C6EB1F	cccgb1	Nauseous Goari	a	the	Nauseous Goaris	\d	the
_043F410A2348D30C	cccgb2	Stinking Goari	a	the	Stinking Goaris	\d	the
_20ACDC1F69867B52	cccgb3	Morbid Goari	a	the	Morbid Goaris	\d	the
_03CF650FE1C7C300	cccgb4	Poisoned Goari	a	the	Poisoned Goaris	\d	the
_ACB055036BA5B2C3	cccgc1	Plagued Goari	a	the	Plagued Goaris	\d	the
_B1DBB5FCABF5AA82	cccgc2	Sickly Goari	a	the	Sickly Goaris	\d	the
_4173655405ED5C0C	cccgc3	Putrescent Goari	a	the	Putrescent Goaris	\d	the
_030F611AA2C71B1A	cccgc4	Virulent Goari	a	the	Virulent Goaris	\d	the
_ACCF3D0A271686C6	cccgd1	Ravaged Goari	a	the	Ravaged Goaris	\d	the
_490EA93CDCFB8C08	cccgd2	Festering Goari	a	the	Festering Goaris	\d	the
_8CF5157146FDB43F	cccgd3	Pestiferous Goari	a	the	Pestiferous Goaris	\d	the
_21FCF82627478F46	cccgd4	Raving Goari	a	the	Raving Goaris	\d	the
_4710A93CE4BFC015	cccge1	Pustulous Goari	a	the	Pustulous Goaris	\d	the
_EE1F9DFBEC159ACB	cccge2	Seeping Goari	a	the	Seeping Goaris	\d	the
_EE1F91F7AD04C6BE	cccge3	Foaming Goari	a	the	Foaming Goaris	\d	the
_4BEE8142DC7D9409	cccge4	Revolting Goari	a	the	Revolting Goaris	\d	the
_8520290560668704	cccgf1	Demented Goari	a	the	Demented Goaris	\d	the
_C2307D06A1579304	cccgf2	Frenzied Goari	a	the	Frenzied Goaris	\d	the
_45CF25065FC6A716	cccgf3	Fiendish Goari	a	the	Fiendish Goaris	\d	the
_E22CF429E5D6874C	cccgf4	Lethal Goari	a	the	Lethal Goaris	\d	the
_185888DD17690776	cccla1	Weeny Goari	a	the	Weeny Goaris	\d	the
_63257C936AF66EBD	cccla2	Puny Goari	a	the	Puny Goaris	\d	the
_89106109DFC70B1F	ccclb1	Vigorous Goari	a	the	Vigorous Goaris	\d	the
_464F69192367A30C	ccclb2	Growling Goari	a	the	Growling Goaris	\d	the
_464F69195F37D70C	ccclb3	Scowling Goari	a	the	Scowling Goaris	\d	the
_5FFCF82927469B44	ccclb4	Baying Goari	a	the	Baying Goaris	\d	the
_689C8112A808637C	cccpa1	Weeny Goari	a	the	Weeny Goaris	\d	the
_9EB4F5BA3249C792	cccpa2	Puny Goari	a	the	Puny Goaris	\d	the
_687B39222EC8737C	cccpa3	Young Goari	a	the	Young Goaris	\d	the
_9EB4A1B8EAF89F8F	cccpa4	Mild Goari	a	the	Mild Goaris	\d	the
_84F026177D7BC41C	cccpb1	Vigorous Goari	a	the	Vigorous Goaris	\d	the
_050F6A10BC19800F	cccpb2	Growling Goari	a	the	Growling Goaris	\d	the
_050F2E1CF8DA840F	cccpb3	Scowling Goari	a	the	Scowling Goaris	\d	the
_084F213960343472	cccpb4	Baying Goari	a	the	Baying Goaris	\d	the
_689C911226A8537E	cccpc1	Scary Goari	a	the	Scary Goaris	\d	the
_5720C263AF0F3413	cccpc2	Malicious Goari	a	the	Malicious Goaris	\d	the
_19409665AF104011	cccpc3	Dangerous Goari	a	the	Dangerous Goaris	\d	the
_806FDE1579798807	cccpc4	Menacing Goari	a	the	Menacing Goaris	\d	the
_E3C159EFE23868D9	ccdfa1	Weeny Torbak	a	the	Weeny Torbaks	\d	the
_FC5A48282A985BA7	ccdfa2	Puny Torbak	a	the	Puny Torbaks	\d	the
_E37F590FE67870D9	ccdfa3	Young Torbak	a	the	Young Torbaks	\d	the
_FC5AF411A7A657A7	ccdfa4	Mild Torbak	a	the	Mild Torbaks	\d	the
_D9F4BD84C0BA6823	ccdfb1	Vigorous Torbak	a	the	Vigorous Torbaks	\d	the
_5A24A18040692424	ccdfb2	Growling Torbak	a	the	Growling Torbaks	\d	the
_5A33D1807C2A2824	ccdfb3	Scowling Torbak	a	the	Scowling Torbaks	\d	the
_3F8E2511B83B13D0	ccdfb4	Baying Torbak	a	the	Baying Torbaks	\d	the
_E3C179E7E0B868DB	ccdfc1	Scary Torbak	a	the	Scary Torbaks	\d	the
_08E5065B6F7E415B	ccdfc2	Malicious Torbak	a	the	Malicious Torbaks	\d	the
_4A75FE5DB10E3D5D	ccdfc3	Dangerous Torbak	a	the	Dangerous Torbaks	\d	the
_1AC3617FFDC9080F	ccdfc4	Menacing Torbak	a	the	Menacing Torbaks	\d	the
_422FEE44349D7BF6	ccdfd1	Roaring Torbak	a	the	Roaring Torbaks	\d	the
_C745CA5B2EDE055C	ccdfd2	Marauding Torbak	a	the	Marauding Torbaks	\d	the
_C3FF0E47B6FC83F6	ccdfd3	Hunting Torbak	a	the	Hunting Torbaks	\d	the
_5A24C58040FA2C26	ccdfd4	Prowling Torbak	a	the	Prowling Torbaks	\d	the
_046F1646F57D7BF7	ccdfe1	Preying Torbak	a	the	Preying Torbaks	\d	the
_3F8EDDFFBC3C0BD3	ccdfe2	Raging Torbak	a	the	Raging Torbaks	\d	the
_58C48970BDB93C21	ccdfe3	Fearsome Torbak	a	the	Fearsome Torbaks	\d	the
_FC5AF80D681743AB	ccdfe4	Huge Torbak	a	the	Huge Torbaks	\d	the
_E2A9A8A2A2A61AB3	ccdff5	Vispa	\d	\d			
_3F3EB990F413B022	ccdgb1	Nauseous Torbak	a	the	Nauseous Torbaks	\d	the
_3DFE91787EB55414	ccdgb2	Stinking Torbak	a	the	Stinking Torbaks	\d	the
_79DBF90B6717A3A3	ccdgb3	Morbid Torbak	a	the	Morbid Torbaks	\d	the
_BF7EB978FA554402	ccdgb4	Poisoned Torbak	a	the	Poisoned Torbaks	\d	the
_E4C159EFE23868D9	ccdja1	Weeny Torbak	a	the	Weeny Torbaks	\d	the
_FD5A48282A985BA7	ccdja2	Puny Torbak	a	the	Puny Torbaks	\d	the
_E47F590FE67870D9	ccdja3	Young Torbak	a	the	Young Torbaks	\d	the
_FD5AF411A7A657A7	ccdja4	Mild Torbak	a	the	Mild Torbaks	\d	the
_DAF4BD84C0BA6823	ccdjb1	Vigorous Torbak	a	the	Vigorous Torbaks	\d	the
_5B24A18040692424	ccdjb2	Growling Torbak	a	the	Growling Torbaks	\d	the
_5B33D1807C2A2824	ccdjb3	Scowling Torbak	a	the	Scowling Torbaks	\d	the
_408E2511B83B13D0	ccdjb4	Baying Torbak	a	the	Baying Torbaks	\d	the
_E4C179E7E0B868DB	ccdjc1	Scary Torbak	a	the	Scary Torbaks	\d	the
_09E5065B6F7E415B	ccdjc2	Malicious Torbak	a	the	Malicious Torbaks	\d	the
_4B75FE5DB10E3D5D	ccdjc3	Dangerous Torbak	a	the	Dangerous Torbaks	\d	the
_1BC3617FFDC9080F	ccdjc4	Menacing Torbak	a	the	Menacing Torbaks	\d	the
_432FEE44349D7BF6	ccdjd1	Roaring Torbak	a	the	Roaring Torbaks	\d	the
_C845CA5B2EDE055C	ccdjd2	Marauding Torbak	a	the	Marauding Torbaks	\d	the
_C4FF0E47B6FC83F6	ccdjd3	Hunting Torbak	a	the	Hunting Torbaks	\d	the
_5B24C58040FA2C26	ccdjd4	Prowling Torbak	a	the	Prowling Torbaks	\d	the
_65C159EFE23868D9	ccdla1	Weeny Torbak	a	the	Weeny Torbaks	\d	the
_7E5A48282A985BA7	ccdla2	Puny Torbak	a	the	Puny Torbaks	\d	the
_657F590FE67870D9	ccdla3	Young Torbak	a	the	Young Torbaks	\d	the
_7E5AF411A7A657A7	ccdla4	Mild Torbak	a	the	Mild Torbaks	\d	the
_866F1646F57D7BF7	ccdle1	Preying Torbak	a	the	Preying Torbaks	\d	the
_C18EDDFFBC3C0BD3	ccdle2	Raging Torbak	a	the	Raging Torbaks	\d	the
_DAC48970BDB93C21	ccdle3	Fearsome Torbak	a	the	Fearsome Torbaks	\d	the
_7E5AF80D681743AB	ccdle4	Huge Torbak	a	the	Huge Torbaks	\d	the
_9F349EC28FC52D5C	ccdlf1	Terrifying Torbak	a	the	Terrifying Torbaks	\d	the
_4515DA33072C4301	ccdlf2	Awesome Torbak	an	the	Awesome Torbaks	\d	the
_DCC3917F3E490C1E	ccdlf3	Horrific Torbak	an	the	Horrific Torbaks	\d	the
_A8BC811CEB984379	ccefa1	Weeny Ragus	a	the	Weeny Raguses	\d	the
_5FF421BAB4790787	ccefa2	Puny Ragus	a	the	Puny Raguses	\d	the
_A89B392C71585379	ccefa3	Young Ragus	a	the	Young Raguses	\d	the
_5FF4CDB86C28DF84	ccefa4	Mild Ragus	a	the	Mild Raguses	\d	the
_04606A09407BEC1F	ccefb1	Vigorous Ragus	a	the	Vigorous Raguses	\d	the
_857FAE027F19A812	ccefb2	Growling Ragus	a	the	Growling Raguses	\d	the
_857F720EBBDAAC12	ccefb3	Scowling Ragus	a	the	Scowling Raguses	\d	the
_856F713F62748C72	ccefb4	Baying Ragus	a	the	Baying Raguses	\d	the
_4521C51CDE7BCFCE	ccega1	Impure Ragus	an	the	Impure Raguses	\d	the
_84DF56F73E39C804	ccega2	Blighted Ragus	a	the	Blighted Raguses	\d	the
_95A0538027147D44	ccega3	Contaminated Ragus	a	the	Contaminated Raguses	\d	the
_C34405677E5B7CF3	ccega4	Infected Ragus	an	the	Infected Raguses	\d	the
_45705A0F3EFAEC12	ccegb1	Nauseous Ragus	a	the	Nauseous Raguses	\d	the
_830F920800DAA811	ccegb2	Stinking Ragus	a	the	Stinking Raguses	\d	the
_45CF393168D48872	ccegb3	Morbid Ragus	a	the	Morbid Raguses	\d	the
_054F9205FE1AB80C	ccegb4	Poisoned Ragus	a	the	Poisoned Raguses	\d	the
_C3B121F874084713	ccegc1	Plagued Ragus	a	the	Plagued Raguses	\d	the
_866039F773383AE3	ccegc2	Sickly Ragus	a	the	Sickly Raguses	\d	the
_25E496374C6DD537	ccegc3	Putrescent Ragus	a	the	Putrescent Raguses	\d	the
_44B08214810AD413	ccegc4	Virulent Ragus	a	the	Virulent Raguses	\d	the
_3F705D0231284714	ccegd1	Ravaged Ragus	a	the	Ravaged Raguses	\d	the
_9B006A6EB19F3815	ccegd2	Festering Ragus	a	the	Festering Raguses	\d	the
_95E5B1845501D57D	ccegd3	Pestiferous Ragus	a	the	Pestiferous Raguses	\d	the
_C56F713962768C74	ccegd4	Raving Ragus	a	the	Raving Raguses	\d	the
_1A02C27536A0901C	ccege1	Pustulous Ragus	a	the	Pustulous Raguses	\d	the
_028155F572385721	ccege2	Seeping Ragus	a	the	Seeping Raguses	\d	the
_025039FBB1675B21	ccege3	Foaming Ragus	a	the	Foaming Raguses	\d	the
_DD708671B1805C11	ccege4	Revolting Ragus	a	the	Revolting Raguses	\d	the
_047F32FD7C59C40F	ccegf1	Demented Ragus	a	the	Demented Raguses	\d	the
_83C08AF7BF799C1B	ccegf2	Frenzied Ragus	a	the	Frenzied Raguses	\d	the
_835F66F77E5AB013	ccegf3	Fiendish Ragus	a	the	Fiendish Raguses	\d	the
_A9BC811CEB984379	cceja1	Weeny Ragus	a	the	Weeny Raguses	\d	the
_60F421BAB4790787	cceja2	Puny Ragus	a	the	Puny Raguses	\d	the
_A99B392C71585379	cceja3	Young Ragus	a	the	Young Raguses	\d	the
_60F4CDB86C28DF84	cceja4	Mild Ragus	a	the	Mild Raguses	\d	the
_05606A09407BEC1F	ccejb1	Vigorous Ragus	a	the	Vigorous Raguses	\d	the
_867FAE027F19A812	ccejb2	Growling Ragus	a	the	Growling Raguses	\d	the
_867F720EBBDAAC12	ccejb3	Scowling Ragus	a	the	Scowling Raguses	\d	the
_866F713F62748C72	ccejb4	Baying Ragus	a	the	Baying Raguses	\d	the
_A9BC911C6938337B	ccejc1	Scary Ragus	a	the	Scary Raguses	\d	the
_59A08A6E313F4C0F	ccejc2	Malicious Ragus	a	the	Malicious Raguses	\d	the
_1BC05E703140580D	ccejc3	Dangerous Ragus	a	the	Dangerous Raguses	\d	the
_01DF22073C79B00A	ccejc4	Menacing Ragus	a	the	Menacing Raguses	\d	the
_9755AD7A93C1B579	ccejf1	Terrifying Ragus	a	the	Terrifying Raguses	\d	the
_864F9127B05C9B1B	ccejf2	Awesome Ragus	an	the	Awesome Raguses	\d	the
_84808E06BDD9900E	ccejf3	Horrific Ragus	a	the	Horrific Raguses	\d	the
_2ABC811CEB984379	ccela1	Weeny Ragus	a	the	Weeny Raguses	\d	the
_E1F421BAB4790787	ccela2	Puny Ragus	a	the	Puny Raguses	\d	the
_2A9B392C71585379	ccela3	Young Ragus	a	the	Young Raguses	\d	the
_E1F4CDB86C28DF84	ccela4	Mild Ragus	a	the	Mild Raguses	\d	the
_2ABC911C6938337B	ccelc1	Scary Ragus	a	the	Scary Raguses	\d	the
_DAA08A6E313F4C0F	ccelc2	Malicious Ragus	a	the	Malicious Raguses	\d	the
_9CC05E703140580D	ccelc3	Dangerous Ragus	a	the	Dangerous Raguses	\d	the
_82DF22073C79B00A	ccelc4	Menacing Ragus	a	the	Menacing Raguses	\d	the
_2137BCA9EA28877B	ccelc6	Ragus	a	the	Raguses	\d	the
