*HASH_VALUE	sphrase ID	name	* noms français	ia	da	p	pia	pda	description
_B2E0E33A9173D1F8	ABPPW09	Wisdom Training 9		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE8418F2A3102E0	ABPPW10	Wisdom Training 10		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE841902A4102E0	ABPPW11	Wisdom Training 11		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE841912A5102E0	ABPPW12	Wisdom Training 12		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE841922A6102E0	ABPPW13	Wisdom Training 13		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE841932A7102E0	ABPPW14	Wisdom Training 14		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE841942A8102E0	ABPPW15	Wisdom Training 15		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE841952A9102E0	ABPPW16	Wisdom Training 16		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE841962AA102E0	ABPPW17	Wisdom Training 17		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE841972AB102E0	ABPPW18	Wisdom Training 18		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE841982AC102E0	ABPPW19	Wisdom Training 19		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE8418F6A3106E0	ABPPW20	Wisdom Training 20		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE841906A4106E0	ABPPW21	Wisdom Training 21		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE841916A5106E0	ABPPW22	Wisdom Training 22		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE841926A6106E0	ABPPW23	Wisdom Training 23		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE841936A7106E0	ABPPW24	Wisdom Training 24		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE841946A8106E0	ABPPW25	Wisdom Training 25		a	the				Enhances your wisdom and the regeneration speed of your sap reserve.
_0DE841956A9106E0	ABPPW26	Wisdom Training 26		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE841966AA106E0	ABPPW27	Wisdom Training 27		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE841976AB106E0	ABPPW28	Wisdom Training 28		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE841986AC106E0	ABPPW29	Wisdom Training 29		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE8418FAA310AE0	ABPPW30	Wisdom Training 30		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84190AA410AE0	ABPPW31	Wisdom Training 31		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84191AA510AE0	ABPPW32	Wisdom Training 32		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84192AA610AE0	ABPPW33	Wisdom Training 33		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84193AA710AE0	ABPPW34	Wisdom Training 34		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84194AA810AE0	ABPPW35	Wisdom Training 35		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84195AA910AE0	ABPPW36	Wisdom Training 36		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84196AAA10AE0	ABPPW37	Wisdom Training 37		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84197AAB10AE0	ABPPW38	Wisdom Training 38		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84198AAC10AE0	ABPPW39	Wisdom Training 39		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE8418FEB310EE0	ABPPW40	Wisdom Training 40		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84190EB410EE0	ABPPW41	Wisdom Training 41		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84191EB510EE0	ABPPW42	Wisdom Training 42		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84192EB610EE0	ABPPW43	Wisdom Training 43		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84193EB710EE0	ABPPW44	Wisdom Training 44		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84194EB810EE0	ABPPW45	Wisdom Training 45		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84195EB910EE0	ABPPW46	Wisdom Training 46		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84196EBA10EE0	ABPPW47	Wisdom Training 47		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84197EBB10EE0	ABPPW48	Wisdom Training 48		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE84198EBC10EE0	ABPPW49	Wisdom Training 49		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_0DE8418F2B3112E0	ABPPW50	Wisdom Training 50		a	the				Increases your wisdom and the regeneration speed of your sap reserve.
_5761BF38F96E7226	ABPPS01	Strength Training 1		a	the				Enhances your strength and stamina. 
_5761C338F97E7226	ABPPS02	Strength Training 2		a	the				Enhances your strength and stamina.
_5761C738F98E7226	ABPPS03	Strength Training 3		a	the				Enhances your strength and stamina.
_5761CB38F99E7226	ABPPS04	Strength Training 4		a	the				Enhances your strength and stamina.
_5761CF38F9AE7226	ABPPS05	Strength Training 5		a	the				Enhances your strength and stamina.
_5761D338F9BE7226	ABPPS06	Strength Training 6		a	the				Enhances your strength and stamina.
_5761D738F9CE7226	ABPPS07	Strength Training 7		a	the				Enhances your strength and stamina.
_5761DB38F9DE7226	ABPPS08	Strength Training 8		a	the				Enhances your strength and stamina.
_5761DF38F9EE7226	ABPPS09	Strength Training 9		a	the				Enhances your strength and stamina.
_CE00A044766A3663	ABPPS10	Strength Training 10		a	the				Enhances your strength and stamina.
_CE10A044767A3663	ABPPS11	Strength Training 11		a	the				Enhances your strength and stamina.
_CE20A044768A3663	ABPPS12	Strength Training 12		a	the				Enhances your strength and stamina.
_CE30A044769A3663	ABPPS13	Strength Training 13		a	the				Enhances your strength and stamina.
_CE40A04476AA3663	ABPPS14	Strength Training 14		a	the				Enhances your strength and stamina.
_CE50A04476BA3663	ABPPS15	Strength Training 15		a	the				Enhances your strength and stamina.
_CE60A04476CA3663	ABPPS16	Strength Training 16		a	the				Enhances your strength and stamina.
_CE70A04476DA3663	ABPPS17	Strength Training 17		a	the				Enhances your strength and stamina.
_CE80A04476EA3663	ABPPS18	Strength Training 18		a	the				Enhances your strength and stamina.
_CE90A04476FA3663	ABPPS19	Strength Training 19		a	the				Enhances your strength and stamina.
_CE00A444766A3A63	ABPPS20	Strength Training 20		a	the				Enhances your strength and stamina.
_CE10A444767A3A63	ABPPS21	Strength Training 21		a	the				Enhances your strength and stamina.
_CE20A444768A3A63	ABPPS22	Strength Training 22		a	the				Enhances your strength and stamina.
_CE30A444769A3A63	ABPPS23	Strength Training 23		a	the				Enhances your strength and stamina.
_CE40A44476AA3A63	ABPPS24	Strength Training 24		a	the				Enhances your strength and stamina.
_CE50A44476BA3A63	ABPPS25	Strength Training 25		a	the				Enhances your strength and stamina.
_CE60A44476CA3A63	ABPPS26	Strength Training 26		a	the				Increases your strength and stamina.
_CE70A44476DA3A63	ABPPS27	Strength Training 27		a	the				Increases your strength and stamina.
_CE80A44476EA3A63	ABPPS28	Strength Training 28		a	the				Increases your strength and stamina.
_CE90A44476FA3A63	ABPPS29	Strength Training 29		a	the				Increases your strength and stamina.
_CE00A844766A3E63	ABPPS30	Strength Training 30		a	the				Increases your strength and stamina.
_CE10A844767A3E63	ABPPS31	Strength Training 31		a	the				Increases your strength and stamina.
_CE20A844768A3E63	ABPPS32	Strength Training 32		a	the				Increases your strength and stamina.
_CE30A844769A3E63	ABPPS33	Strength Training 33		a	the				Increases your strength and stamina.
_CE40A84476AA3E63	ABPPS34	Strength Training 34		a	the				Increases your strength and stamina.
_CE50A84476BA3E63	ABPPS35	Strength Training 35		a	the				Increases your strength and stamina.
_CE60A84476CA3E63	ABPPS36	Strength Training 36		a	the				Increases your strength and stamina.
_CE70A84476DA3E63	ABPPS37	Strength Training 37		a	the				Increases your strength and stamina.
_CE80A84476EA3E63	ABPPS38	Strength Training 38		a	the				Increases your strength and stamina.
_CE90A84476FA3E63	ABPPS39	Strength Training 39		a	the				Increases your strength and stamina.
_CE00AC44766A4263	ABPPS40	Strength Training 40		a	the				Increases your strength and stamina.
_CE10AC44767A4263	ABPPS41	Strength Training 41		a	the				Increases your strength and stamina.
_CE20AC44768A4263	ABPPS42	Strength Training 42		a	the				Increases your strength and stamina.
_CE30AC44769A4263	ABPPS43	Strength Training 43		a	the				Increases your strength and stamina.
_CE40AC4476AA4263	ABPPS44	Strength Training 44		a	the				Increases your strength and stamina.
_CE50AC4476BA4263	ABPPS45	Strength Training 45		a	the				Increases your strength and stamina.
_CE60AC4476CA4263	ABPPS46	Strength Training 46		a	the				Increases your strength and stamina.
_CE70AC4476DA4263	ABPPS47	Strength Training 47		a	the				Increases your strength and stamina.
_CE80AC4476EA4263	ABPPS48	Strength Training 48		a	the				Increases your strength and stamina.
_CE90AC4476FA4263	ABPPS49	Strength Training 49		a	the				Increases your strength and stamina.
_CE00B044766A4663	ABPPS50	Strength Training 50		a	the				Increases your strength and stamina.
_7DDF672D8C051D93	ABPPB01	Balance Training 1		a	the				Enhances your balance and your stamina regeneration speed.
_7DDF672E8C151D93	ABPPB02	Balance Training 2		a	the				Enhances your balance and your stamina regeneration speed.
_7DDF672F8C251D93	ABPPB03	Balance Training 3		a	the				Enhances your balance and your stamina regeneration speed.
_7DDF67308C351D93	ABPPB04	Balance Training 4		a	the				Enhances your balance and your stamina regeneration speed.
_7DDF67318C451D93	ABPPB05	Balance Training 5		a	the				Enhances your balance and your stamina regeneration speed.
_7DDF67328C551D93	ABPPB06	Balance Training 6		a	the				Enhances your balance and your stamina regeneration speed.
_7DDF67338C651D93	ABPPB07	Balance Training 7		a	the				Enhances your balance and your stamina regeneration speed.
_7DDF67348C751D93	ABPPB08	Balance Training 8		a	the				Enhances your balance and your stamina regeneration speed.
_7DDF67358C851D93	ABPPB09	Balance Training 9		a	the				Enhances your balance and your stamina regeneration speed.
_0C66A8CD9FCC2EE2	ABPPB10	Balance Training 10		a	the				Enhances your balance and your stamina regeneration speed.
_0C66ACCD9FDC2EE2	ABPPB11	Balance Training 11		a	the				Enhances your balance and your stamina regeneration speed.
_0C66B0CD9FEC2EE2	ABPPB12	Balance Training 12		a	the				Enhances your balance and your stamina regeneration speed.
_0C66B4CD9FFC2EE2	ABPPB13	Balance Training 13		a	the				Enhances your balance and your stamina regeneration speed.
_0C66B8CD9F0C2EE2	ABPPB14	Balance Training 14		a	the				Enhances your balance and your stamina regeneration speed.
_0C66BCCD9F1C2EE2	ABPPB15	Balance Training 15		a	the				Enhances your balance and your stamina regeneration speed.
_0C66C0CD9F2C2EE2	ABPPB16	Balance Training 16		a	the				Enhances your balance and your stamina regeneration speed.
_0C66C4CD9F3C2EE2	ABPPB17	Balance Training 17		a	the				Enhances your balance and your stamina regeneration speed.
_0C66C8CD9F4C2EE2	ABPPB18	Balance Training 18		a	the				Enhances your balance and your stamina regeneration speed.
_0C66CCCD9F5C2EE2	ABPPB19	Balance Training 19		a	the				Enhances your balance and your stamina regeneration speed.
_0C66A8CE9FCC32E2	ABPPB20	Balance Training 20		a	the				Enhances your balance and your stamina regeneration speed.
_0C66ACCE9FDC32E2	ABPPB21	Balance Training 21		a	the				Enhances your balance and your stamina regeneration speed.
_0C66B0CE9FEC32E2	ABPPB22	Balance Training 22		a	the				Enhances your balance and your stamina regeneration speed.
_0C66B4CE9FFC32E2	ABPPB23	Balance Training 23		a	the				Enhances your balance and your stamina regeneration speed.
_0C66B8CE9F0C32E2	ABPPB24	Balance Training 24		a	the				Enhances your balance and your stamina regeneration speed.
_0C66BCCE9F1C32E2	ABPPB25	Balance Training 25		a	the				Enhances your balance and your stamina regeneration speed.
_0C66C0CE9F2C32E2	ABPPB26	Balance Training 26		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66C4CE9F3C32E2	ABPPB27	Balance Training 27		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66C8CE9F4C32E2	ABPPB28	Balance Training 28		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66CCCE9F5C32E2	ABPPB29	Balance Training 29		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66A8CF9FCC36E2	ABPPB30	Balance Training 30		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66ACCF9FDC36E2	ABPPB31	Balance Training 31		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66B0CF9FEC36E2	ABPPB32	Balance Training 32		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66B4CF9FFC36E2	ABPPB33	Balance Training 33		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66B8CF9F0C36E2	ABPPB34	Balance Training 34		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66BCCF9F1C36E2	ABPPB35	Balance Training 35		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66C0CF9F2C36E2	ABPPB36	Balance Training 36		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66C4CF9F3C36E2	ABPPB37	Balance Training 37		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66C8CF9F4C36E2	ABPPB38	Balance Training 38		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66CCCF9F5C36E2	ABPPB39	Balance Training 39		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66A8D09FCC3AE2	ABPPB40	Balance Training 40		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66ACD09FDC3AE2	ABPPB41	Balance Training 41		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66B0D09FEC3AE2	ABPPB42	Balance Training 42		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66B4D09FFC3AE2	ABPPB43	Balance Training 43		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66B8D09F0C3AE2	ABPPB44	Balance Training 44		a	the				Increases your balance and the regeneration speed of your stamina.
_0C66BCD09F1C3AE2	ABPPB45	Balance Training 45		a	the				Increases your balance and the regeneration speed of your stamina.
